line_item_id,applicant_id,applicant_type,applicant_ben,applicant_name,applicant_postal_cd,application_number,frn,frn_line_item_no,purpose,wan,bandwidth_in_mbps,connect_type,connect_category,num_lines,one_time_eligible_cost,rec_elig_cost,total_cost,service_provider_name,exclude,contacted,internet_conditions_met,isp_conditions_met,upstream_conditions_met,wan_conditions_met,contract_end_date
81432,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,7,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,41616,499392,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81433,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,4,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,41616,499392,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81434,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,6,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,1100,13200,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81435,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,5,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,41616,499392,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81436,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,3,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,41616,499392,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81437,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,2,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,41616,499392,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81438,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753125,1,Transport,Y,10,Lit Fiber Service,Fiber,1,0,1100,13200,GCI Communication Corp,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81439,882700,District,145598,MATANUSKA-SUSTINA BOROUGH SCHOOL DISTRICT,AK,1014566,2753245,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,7760,93120,"Matanuska Telephone Association, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
81451,882700,District,145598,MATANUSKA-SUSTINA BOROUGH SCHOOL DISTRICT,AK,1014566,2753285,1,Transport,Y,30,Ethernet,Other / Uncategorized,1,0,583,6996,"Matanuska Telephone Association, Inc.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81457,882700,District,145598,MATANUSKA-SUSTINA BOROUGH SCHOOL DISTRICT,AK,1014566,2753285,3,Transport,Y,100,"E.g., Microwave Service",Fixed Wireless,1,0,1140,13680,"Matanuska Telephone Association, Inc.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81458,882700,District,145598,MATANUSKA-SUSTINA BOROUGH SCHOOL DISTRICT,AK,1014566,2753285,2,Transport,Y,40,Ethernet,Other / Uncategorized,1,0,637,7644,"Matanuska Telephone Association, Inc.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
81494,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,7,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81495,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,9,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81496,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,8,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81497,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,10,Internet,N,70,"E.g., Microwave Service",Fixed Wireless,1,0,10960,131520,DRS Technical Services Inc.,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
81498,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,6,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81499,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,5,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81500,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,4,Transport,Y,10,"E.g., Microwave Service",Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81501,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,3,Transport,Y,10,Satellite Service,Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81502,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,2,Transport,Y,10,Satellite Service,Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81503,882828,District,145628,YUKON-KOYUKUK SCHOOL DISTRICT,AK,1009339,2740044,1,Transport,Y,10,Satellite Service,Fixed Wireless,1,0,17250,207000,DRS Technical Services Inc.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
81505,882778,District,145573,SOUTHWEST REGION SCHOOL DIST,AK,1014170,2753154,1,Internet,N,30,"E.g., Microwave Service",Fixed Wireless,1,0,65453,785436,GCI Communication Corp,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
81510,882700,District,145598,MATANUSKA-SUSTINA BOROUGH SCHOOL DISTRICT,AK,1014566,2753241,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,7408,88896,"Matanuska Telephone Association, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
81516,882581,District,145618,ALEUTIAN REGION SCHOOL DIST,AK,1009767,2740902,1,Internet,N,22,Cable Modem,Cable / DSL,1,0,109.99,1319.88,GCI Communication Corp,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
81596,882732,District,145651,NOME CITY SCHOOL DISTRICT,AK,1007085,2734593,1,Internet,N,11,"E.g., Microwave Service",Fixed Wireless,1,0,33396,400752,GCI Communication Corp,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
81945,882336,District,127973,TUSCALOOSA CO SCHOOL DISTRICT,AL,1006744,2734951,2,Internet,N,10000,Lit Fiber Service,Fiber,1,0,3663.41,43960.92,"BellSouth Telecommunications, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82000,882210,District,139651,FLIPPIN PUBLIC SCHOOL DISTRICT,AR,996147,2747387,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1005.95,12071.4,"Northern Arkansas Telephone Company, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82016,881626,District,139598,MANILA PUBLIC SCHOOL DIST 15,AR,1012961,2749335,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1500,18000,"E. Ritter Communications Holdings, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82026,882699,District,139682,ROGERS PUBLIC SCHOOL DIST 30,AR,1010903,2752836,1,Internet,N,2000,Lit Fiber Service,Fiber,1,0,6585.6,79027.2,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82027,882229,District,139710,FORT SMITH PUBLIC SCHOOL,AR,1001230,2724121,1,Internet,N,300,Lit Fiber Service,Fiber,1,0,3500,42000,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82033,882685,District,139434,PRESCOTT PUBLIC SCHOOL DIST,AR,997375,2750555,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,6250,75000,"ENA Services, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82034,882010,District,139480,CABOT PUBLIC SCHOOL DISTRICT,AR,995754,2717922,1,Internet,N,2000,Lit Fiber Service,Fiber,1,0,9500,114000,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82117,885198,School,139427,DE QUEEN-MENA EDUCATIONAL COOP,AR,1001784,2724883,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,3255,39060,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82159,882053,District,139506,WHITE CO CENTRAL SCH DISTRICT,AR,1005750,2746433,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,3037,36444,CenturyTel of Mammoth Spring Jacksonville,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82275,881708,District,232483,LAFAYETTE COUNTY SCHOOL DISTRICT,AR,999158,2722850,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1685.65,20227.8,Walnut Hill Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82290,882830,District,147290,WHITE HALL SCHOOL DISTRICT,AR,1010589,2759946,1,Transport,Y,2000,Lit Fiber Service,Fiber,6,0,11418,137016,Southwestern Bell Telephone Company,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
82305,882277,District,139497,GREENBRIER PUBLIC SCHOOL DIST,AR,996377,2718217,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,776.29,9315.48,"Windstream Communications, Inc.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82353,882339,District,139642,HARRISON PUBLIC SCHOOL DIST,AR,999376,2721931,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,2425.5,29106,"Cox Arkansas Telecom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82363,882277,District,139497,GREENBRIER PUBLIC SCHOOL DIST,AR,996423,2718263,1,Internet,N,400,Lit Fiber Service,Fiber,1,0,3564.93,42779.16,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82365,882494,District,139723,MANSFIELD SCHOOL DISTRICT,AR,1004694,2729901,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,2200,26400,"Cox Arkansas Telecom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82371,881964,District,139419,BLEVINS SCHOOL DISTRICT,AR,996731,2718854,1,Internet,N,80,Lit Fiber Service,Fiber,1,0,3243.26,38919.12,CenturyTel of Mammoth Spring Jacksonville,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82374,881532,District,139385,STAR CITY PUBLIC SCHOOL DIST,AR,996413,2718489,1,Internet,N,250,"E.g., Microwave Service",Fixed Wireless,1,0,2650,31800,"Nexus Systems, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82381,882426,District,139653,JASPER SCHOOL DISTRICT 1,AR,1006240,2732639,1,Internet,N,50,Lit Fiber Service,Fiber,1,0,15577,186924,CenturyLink CenturyTel of Russellville,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2/28/2017 0:00
82382,882339,District,139642,HARRISON PUBLIC SCHOOL DIST,AR,999365,2721902,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1485,17820,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82388,882156,District,139380,DREW CENTRAL SCHOOL DISTRICT,AR,996743,2718924,1,Internet,N,250,Lit Fiber Service,Fiber,1,0,2199.99,26399.88,South Arkansas Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82421,882426,District,139653,JASPER SCHOOL DISTRICT 1,AR,1006133,2732625,1,Internet,N,50,Lit Fiber Service,Fiber,1,0,304.59,3655.08,Madison County Telephone Co Inc.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82437,882128,District,139364,DERMOTT PUBLIC SCHOOL DISTRICT,AR,996741,2718905,1,Internet,N,150,"E.g., Microwave Service",Fixed Wireless,1,0,2200,26400,"Nexus Systems, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82441,882426,District,139653,JASPER SCHOOL DISTRICT 1,AR,1006067,2732306,1,Internet,N,50,Lit Fiber Service,Fiber,1,0,750,9000,"Tri-County Telephone Company, Inc.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2/17/2017 0:00
82442,882818,District,139359,WATSON CHAPEL SCHOOL DISTRICT,AR,1007307,2734958,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,2340,28080,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82445,882544,District,139431,MINERAL SPRINGS SCHOOL DIST,AR,998368,2738776,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,3520,42240,Walnut Hill Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82455,882818,District,139359,WATSON CHAPEL SCHOOL DISTRICT,AR,1007274,2734853,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,3041.45,36497.4,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82460,882755,District,139620,SOUTHSIDE SCHOOL DISTRICT,AR,1018674,2765041,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,5200.34,62404.08,Mountain View Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82536,881878,District,139444,ARKADELPHIA SCHOOL DISTRICT,AR,1015312,2757027,1,Internet,N,500,Lit Fiber Service,Fiber,1,0,3445.98,41351.76,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82549,882116,District,139696,DANVILLE PUBLIC SCHOOL DIST,AR,1017356,2761388,1,Internet,N,300,Digital Subscriber Line (DSL),Cable / DSL,1,0,1199.7,14396.4,"Arkwest Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82556,882339,District,139642,HARRISON PUBLIC SCHOOL DIST,AR,999144,2721636,1,Transport,Y,1000,Lit Fiber Service,Fiber,14,0,8400,100800,"Cox Arkansas Telecom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82592,882162,District,139365,DUMAS PUBLIC SCHOOL DISTRICT,AR,998701,2728745,3,Transport,Y,50,Lit Fiber Service,Fiber,1,0,1325.93,15911.16,CenturyLink CenturyTel of Russellville,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
82593,882162,District,139365,DUMAS PUBLIC SCHOOL DISTRICT,AR,998701,2728745,4,Transport,Y,150,Lit Fiber Service,Fiber,1,0,2199.23,26390.76,CenturyLink CenturyTel of Russellville,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
82598,881910,District,139468,BALD KNOB PUBLIC SCHOOL DIST,AR,997695,2720310,1,Internet,N,150,Lit Fiber Service,Fiber,1,0,7155,85860,CenturyLink CenturyTel of Russellville,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
82659,883210,District,142944,MARICOPA UNIFIED SCH DIST 20,AZ,999108,2724158,1,Internet,N,1000,Lit Fiber Service,Fiber,2,0,6835,82020,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82662,883196,District,142996,LITCHFIELD ELEM SCHOOL DIST 79,AZ,995647,2717919,2,Transport,Y,200,Lit Fiber Service,Fiber,11,0,9191.6,110299.2,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82663,883196,District,142996,LITCHFIELD ELEM SCHOOL DIST 79,AZ,995647,2717919,3,Transport,Y,400,Lit Fiber Service,Fiber,2,0,2613.6,31363.2,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82664,883196,District,142996,LITCHFIELD ELEM SCHOOL DIST 79,AZ,995647,2717919,1,Transport,Y,100,Lit Fiber Service,Fiber,1,0,705.6,8467.2,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82665,883196,District,142996,LITCHFIELD ELEM SCHOOL DIST 79,AZ,995647,2717919,4,Transport,Y,2000,Lit Fiber Service,Fiber,1,0,3250,39000,CenturyLink Qwest Corporation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82669,884884,School,98307,PRESIDIO SCHOOL,AZ,1012627,2748500,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,463,5556,"Cox Arizona Telcom, LLC",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82755,882913,Consortium,16050294,PHOENIX COLLEGIATE ACADEMY,AZ,998878,2741788,1,Internet,N,150,Lit Fiber Service,Fiber,1,0,445,5340,"Cox Arizona Telcom, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
82771,883210,District,142944,MARICOPA UNIFIED SCH DIST 20,AZ,999108,2724153,1,Transport,Y,1000,Lit Fiber Service,Fiber,10,0,14990,179880,"Affiniti, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
82822,881898,Consortium,16038630,COCONINO COUNTY REGIONAL ACCOMMODATION DISTRICT #99,AZ,1000564,2725883,1,Internet,N,5,Cable Modem,Cable / DSL,1,0,204.9,2458.8,"Cable One, Inc",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
82953,883196,District,142996,LITCHFIELD ELEM SCHOOL DIST 79,AZ,1000585,2723234,1,Internet,N,200,Lit Fiber Service,Fiber,1,0,2615,31380,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
82955,884187,School,98632,HOPI DAY SCHOOL,AZ,999767,2723052,1,Internet,N,15,"E.g., Microwave Service",Fixed Wireless,1,0,3800,45600,"Smith Bagley, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82966,1004831,OtherLocation,221071,AMERISCHOOLS ACADEMY,AZ,998465,2720766,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,2754,33048,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82967,883240,District,143082,NACO SCHOOL DISTRICT 23,AZ,1010653,2743099,1,Internet,N,10,"E.g., Microwave Service",Fixed Wireless,1,0,300,3600,GovNET Inc.,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7/30/2016 0:00
82978,887806,School,16071738,EMPOWER COLLEGE PREP,AZ,1012765,2766576,1,Internet,N,20,Lit Fiber Service,Fiber,1,0,1910,22920,"Cox Arizona Telcom, LLC",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
82984,885149,School,221067,AMERISCHOOLS MIDDLE ACADEMY,AZ,998485,2720775,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,2678.4,32140.8,"Windstream Communications, Inc.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
82993,883363,District,143127,SUNNYSIDE UNIF SCHOOL DIST 12,AZ,1014556,2761885,3,Transport,Y,10000,Lit Fiber Service,Fiber,1,0,12651,151812,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
82994,883363,District,143127,SUNNYSIDE UNIF SCHOOL DIST 12,AZ,1014556,2761885,2,Transport,Y,2000,Lit Fiber Service,Fiber,1,0,4546,54552,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
82995,883363,District,143127,SUNNYSIDE UNIF SCHOOL DIST 12,AZ,1014556,2761885,1,Transport,Y,1000,Lit Fiber Service,Fiber,15,0,41865,502380,"Cox Arizona Telcom, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
82997,882996,Consortium,16075526,REID TRADITIONAL SCHOOLS PAINTED ROCK ACADEMY,AZ,1019328,2766301,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1630,19560,"Cox Arizona Telcom, LLC",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7/1/2019 0:00
83068,1004832,OtherLocation,221073,AMERISCHOOLS ACADEMY,AZ,996575,2718997,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1827.6,21931.2,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
83070,881566,Consortium,96992,ARIZONA CALL-A-TEEN CENTER,AZ,1007270,2734878,1,Internet,N,30,Lit Fiber Service,Fiber,1,0,1193.19,14318.28,"TW Telecom Holdings, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
83071,1004947,OtherLocation,16067670,AMERISCHOOLS ACADEMY-NORTH,AZ,998400,2720741,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1825.2,21902.4,"Windstream Communications, Inc.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
83072,885253,School,16071825,STEPPING STONES ACADEMY,AZ,1017742,2762369,1,Internet,N,20,Lit Fiber Service,Fiber,1,0,1639,19668,"CenturyLink Qwest Communications Company, LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
83119,884665,School,97211,REID TRADITIONAL SCHOOLS VALLEY ACADEMY,AZ,1018448,2764589,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1630,19560,"Cox Arizona Telcom, LLC",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7/1/2019 0:00
83159,884055,District,143553,WM S HART UNION HS DISTRICT,CA,998255,2733010,1,Transport,Y,1000,Lit Fiber Service,Fiber,15,0,26961.15,323533.8,"Time Warner Cable Information Services (California), LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
83197,882672,District,143535,ARCADIA UNIFIED SCHOOL DIST,CA,997075,2727968,1,Transport,Y,1000,Lit Fiber Service,Fiber,11,0,16099.31,193191.72,"Time Warner Cable Information Services (California), LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
83246,883595,District,143486,LAWNDALE ELEMENTARY SCH DIST,CA,997847,2722762,1,Internet,N,1.5,DS-1 (T-1),Copper,1,0,69.99,839.88,Pacific Bell Telephone Company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
83344,882881,District,144705,BIG VALLEY JOINT UNIF SCH DIST,CA,997575,2728314,1,Internet,N,100,Lit Fiber Service,Fiber,1,0,1655.5,19866,CITIZENS TELECOMM CO OF CA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/30/2019 0:00
83376,883555,District,144100,KING CITY UNION SCH DIST,CA,998733,2750569,1,Internet,N,1000,Standalone Internet Access,Other / Uncategorized,1,16500,0,16500,Monterey County Office of Education,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6/30/2018 0:00
83420,883555,District,144100,KING CITY UNION SCH DIST,CA,998733,2750578,1,Transport,Y,1000,Lit Fiber Service,Fiber,3,0,4400,52800,Pacific Bell Telephone Company,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
83476,883887,District,144221,SAN LEANDRO UNIF SCHOOL DIST,CA,998005,2753025,1,Transport,Y,10000,Lit Fiber Service,Fiber,16,0,27026.52,324318.24,"Conterra Wireless Broadband, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
83507,883431,District,143582,CUCAMONGA SCHOOL DISTRICT,CA,997537,2740601,1,Transport,Y,1000,Lit Fiber Service,Fiber,4,0,4110.56,49326.72,"Sunesys, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
83940,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,4,Transport,Y,2000,Lit Fiber Service,Fiber,1,0,1843.38,22120.56,Comcast Business Communications,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
83941,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,3,Transport,N,3000,Lit Fiber Service,Fiber,1,0,4449.07,53388.84,Comcast Business Communications,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2020 0:00
83942,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,2,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,1398.73,16784.76,Comcast Business Communications,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
83943,884039,District,144390,WEAVER UNION SCHOOL DIST,CA,1002037,2728613,1,Transport,Y,1000,Lit Fiber Service,Fiber,1,0,1398.73,16784.76,Comcast Business Communications,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
83961,883171,District,144714,COTTONWOOD UNION ELEMENTARY SCHOOL DISTRICT,CA,998760,2748723,1,Transport,N,20,Lit Fiber Service,Fiber,1,0,640.8,7689.6,"Charter Fiberlink CA-CCO, LLC",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2017 0:00
84354,883431,District,143582,CUCAMONGA SCHOOL DISTRICT,CA,997537,2740598,1,Transport,N,1000,Lit Fiber Service,Fiber,1,0,2718.75,32625,"Sunesys, LLC",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2017 0:00
84481,884055,District,143553,WM S HART UNION HS DISTRICT,CA,998255,2732594,1,Internet,N,5000,Lit Fiber Service,Fiber,1,0,20165,241980,"Time Warner Cable Information Services (California), LLC",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
84600,883545,District,143747,JURUPA UNIFIED SCHOOL DISTRICT,CA,997460,2757029,1,Transport,Y,1000,Lit Fiber Service,Fiber,28,0,23118.72,277424.64,"Sunesys, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
84675,884053,District,143501,WHITTIER CITY SCHOOL DISTRICT,CA,998250,2730484,1,Transport,Y,1000,Lit Fiber Service,Fiber,13,0,17893.68,214724.19,"Charter Fiberlink CA-CCO, LLC",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
