"","names1","names2","distances_d1"
"9118",173108003230,173108005048,0
"21105",173108003233,173108003235,0.0723041551043273
"4315",173108003236,173108004905,0.0315339784340936
"16902",173127003300,173127004474,0.0965843416058176
"14104",173129003304,173129004955,0.240771304708603
"4163",173141003313,173141003314,0
"5192",173141003313,173141004796,0.172720861554471
"6141",173141003314,173141004796,0.172720861554471
"11106",173150003317,173150006303,0
"1931",173150003320,173150003321,0
"3818",173174001873,173174003792,0.166387312542161
"94",173174002209,173174004537,0.224074246195194
"124",173174003335,173174004942,0.0310312475736662
"331",173174004935,173174004938,0.200326988915725
"418",173174005750,173174005974,0.0969767833747144
"419",173174005750,173174006026,0.0952446491954766
"433",173174005974,173174006026,0.173189547845798
"3237",173177003340,173177003343,0.194323120501358
"1705",173189003345,173189003346,0
"2446",173192003348,173192004799,0.195619613373066
"3239",173210003360,173210003361,0.07985874000491
"6142",173216003364,173216003365,0.0831694257070787
"1709",173219003367,173219003368,0.124976018103434
"1710",173228003371,173228003372,0.00883564154330764
"2447",173237001286,173237003373,0
"1712",173252003380,173252003735,0.0602383851389752
"1713",173277003395,173277003396,0.187417718783116
"1714",173285003402,173285003403,0
"1715",173285003402,173285003404,0
"1716",173285003402,173285003405,0
"1717",173285003403,173285003404,0
"1718",173285003403,173285003405,0
"1719",173285003404,173285003405,0
"2912",173300005053,173300005196,0.159487380806033
"1721",173309003434,173309003435,0.140395780044239
"1722",173330003447,173330003448,0.188022250218432
"5193",173338003454,173338003456,0.186833275382341
"1724",173345003461,173345005963,0.0945349724806809
"1725",173393003483,173393003484,0.228789915972491
"3243",173395003488,173395004920,0.162068782234186
"4165",173395003489,173395003490,0.0950080792860806
"9120",173399003493,173399003495,0.0660591663725755
"2448",173414003501,173414003503,0.0591675751386625
"4166",173423003507,173423003508,0.230880809207317
"4170",173432003517,173432006197,0.0805999771726131
"5194",173432003518,173432003519,0
"2091",173441003527,173441003538,0.144747676896306
"13108",173444003549,173444003550,0
"101",173451003394,173451003553,0
"11513",173451003394,173451003581,0.0413987816899351
"20810",173451003553,173451003581,0.0413987816899351
"6023",173451003575,173451005449,0.170440481917995
"819",173451003583,173451003603,0.159832635166824
"10951",173451003605,173451005447,0.0147509878593758
"1741",173454001134,173454003623,0.0766198958426229
"6143",173499002974,173499003669,0.0776177434214236
"9121",173499003664,173499003665,0.0484194923196448
"2449",173501003671,173501003674,0.0430951241723289
"1745",173516003679,173516003680,0.151667974287489
"1746",173531003688,173531003689,0
"2450",173537003691,173537003693,0.217555293728104
"4172",173537003691,173537004314,0.0922686690947327
"5199",173537003691,173537004741,0.145625935043467
"11107",173537003693,173537004314,0.249666852607345
"15100",173537004314,173537004741,0.0562940568686027
"1752",173561003710,173561004827,0
"1753",173561003710,173561004828,0
"1754",173561004827,173561004828,0
"1755",173582003021,173582003727,0
"1756",173594003730,173594004830,0
"17571",173594003730,173594004831,0
"1758",173594004830,173594004831,0
"6144",173597003732,173597003733,0.202160606660619
"3247",173609003738,173609005522,0
"4173",173609003739,173609003740,0.08045763747789
"8160",173618003747,173618003748,0
"17631",173657003764,173657004322,0
"176410",173657003764,173657004429,0
"17652",173657004322,173657004429,0
"4174",173660002341,173660004638,0
"1767",173664005069,173664005070,0.174738136946933
"2451",173672001600,173672003779,0.150688916901347
"1769",173690003804,173690003805,0.193677969278139
"1770",173696003808,173696003809,0
"1771",173696003808,173696004838,0
"1772",173696003809,173696004838,0
"10214",173708003279,173708006198,0.0138341406628814
"123",173708003773,173708003839,0
"193",173708003815,173708005743,0.0772682158497584
"593",173708003843,173708006145,0
"4822",173717003853,173717003857,0.167034316795588
"5011",173717003853,173717003859,0.200958074764902
"1779",173723003863,173723003864,0
"2460",173749000012,173749003979,0.0213960463708226
"1652",173759003877,173759004844,0
"2461",173759003877,173759004845,0
"4175",173759004844,173759004845,0
"1784",173765003878,173765003879,0.174158780818646
"2465",173768003880,173768003883,0.129927851378055
"1786",173783003886,173783003887,0
"2467",173798000246,173798003891,0.0507897338531429
"1788",173807003900,173807004848,0
"1789",173813003905,173813003906,0.147754803705639
"1790",173813003905,173813003907,0.162708297099724
"1791",173813003906,173813003907,0.0466568454801779
"1792",173849003925,173849003926,0
"1793",173849003925,173849004850,0.110673125302171
"1794",173849003926,173849004850,0.110673125302171
"7118",173870003935,173870003937,0.158475773922176
"1796",173909003965,173909003966,0
"1797",173909003965,173909004855,0
"1798",173909003966,173909004855,0
"1799",173939003984,173939003985,0.0125864010345656
"5200",173942001924,173942004858,0.2214676200305
"13120",173942003988,173942003990,0.0693817997195127
"1802",173945003991,173945004859,0
"1803",173945003991,173945004860,0
"1804",173945004859,173945004860,0
"10106",173951003996,173951005856,0.119061838727647
"2474",173960003999,173960004001,0.122431167876356
"1807",173963004003,173963004861,0
"21106",173996004013,173996005524,0.0553365626506455
"2728",173996004015,173996004017,0.126065761639157
"7411",174007004027,174007004031,0.216982031104285
"1901",174007005752,174007005863,0.0878620139640211
"1812",174008004039,174008004865,0.110673125301731
"1813",174008004039,174008004866,0.0484194923196448
"1814",174008004865,174008004866,0.0622536329820862
"4176",174014004044,174014004045,0.223928569014731
"5201",174014004044,174014004629,0.215267292843015
"6145",174014004045,174014004629,0.0639358881457496
"1818",174032004051,174032004869,0
"1819",174032004051,174032004870,0
"1820",174032004869,174032004870,0
"18211",174041004070,174041004871,0
"1822",174041004070,174041004872,0
"18232",174041004871,174041004872,0
"1824",174065004086,174065004087,0.0527807451564618
"1825",174074004094,174074004435,0
"18269",174083004099,174083004876,0.110800153091876
"1827",174083004099,174083006189,0
"1828",174083004876,174083006189,0.110800153091876
"1829",174089004101,174089004102,0
"1830",174092004104,174092004877,0
"4177",174107000187,174107006144,0.104020170933063
"5205",174107004112,174107004113,0.0300263659345771
"6146",174107004112,174107004879,0.249250823964352
"10107",174119004120,174119004121,0.124612465168216
"1687",174125000206,174125001753,0.242313176109848
"22106",174125000206,174125005891,0.201445366009126
"3248",174125001753,174125004130,0.246408577418018
"6312",174125004122,174125005882,0.249224311200332
"10510",174125004124,174125005947,0.206271170083869
"12010",174125004125,174125005882,0.211503603486331
"234100",174125004135,174125004138,0.239712990642958
"1842",174128004144,174128004145,0.145262082585304
"3249",174136004150,174136004151,0
"1844",174152003426,174152003427,0.0691707033135269
"21107",174155004159,174155004164,0.22098427597134
"22107",174155004159,174155005865,0.144885078573647
"4017",174155004164,174155005865,0.193733354962629
"2478",174158004165,174158004167,0.0496346136738709
"183",174169001618,174169003597,0.167089908381537
"1850",174173004177,174173004178,0
"1851",174173004177,174173004884,0
"1852",174173004178,174173004884,0
"1853",174175004180,174175004182,0.0385571021271858
"3255",174182004187,174182004192,0.219714589788816
"7122",174198004200,174198006227,0.188474500021513
"8161",174198004202,174198004203,0.17067648147444
"1857",174206004204,174206004205,0
"8162",174221001184,174221004237,0.157610711137494
"6147",174224004247,174224004249,0
"9131",174231004255,174231004264,0.177030608310135
"15101",174231004261,174231004264,0.167304301372347
"1862",174245004267,174245004268,0
"1863",174245004267,174245004891,0
"1864",174245004268,174245004891,0
"3260",174248004271,174248004272,0.193968125177373
"1866",174266004287,174266004288,0.213808733654721
"2479",174279003401,174279004295,0.138886941929101
"3262",174279003401,174279004297,0.0767755639474618
"6148",174279004295,174279004297,0.0629592506219232
"1870",174284002469,174284004298,0.189878893610817
"6149",174299004313,174299004315,0.0088297825773153
"3263",174305004320,174305004321,0.0175763577120898
"1873",174311000220,174311002114,0.176590039539903
"1692",174333003178,174333004186,0.152261415979727
"5206",174333003178,174333004333,0.0770031908676197
"15102",174333004186,174333004333,0.178892986767757
"2831",174333004328,174333005944,0.00511776996351464
"3318",174333004329,174333004335,0.227269460273505
"1879",174338004338,174338004339,0.119608046462956
"1880",174380004348,174380004349,0
"1881",174380004348,174380004897,0
"1882",174380004349,174380004897,0
"14105",174386004351,174386004355,0.147040511552492
"23101",174396004362,174396005211,0.0895458531561796
"11108",180003000002,180003000116,0.152707649581962
"1856",180003000005,180003001810,0.196189690637709
"1887",180006000006,180006000007,0.0392049299066888
"1888",180006000006,180006000008,0.0173560324576799
"1889",180006000007,180006000008,0.0471637966014396
"1890",180018000047,180018000048,0.0741193682922327
"1696",180011801578,180011801579,0.242155837966969
"6150",180011801857,180011801858,0
"3265",180012000010,180012000011,0.19546847624796
"3517",180015000688,180015000700,0
"15103",180024000056,180024000958,0.110312753169696
"1777",180027000058,180027002095,0.143368577412821
"2638",180027000059,180027002095,0.15435774620969
"4019",180027001256,180027002092,0.0725785356440507
"4823",180027001675,180027002194,0.217636558252825
"1900",180033000060,180033000061,0.0773228096673613
"14106",180036000063,180036002421,0.10375605497073
"3518",180036000066,180036000076,0.235424433560907
"4178",180036000066,180036000369,0.105953782044685
"6012",180036000071,180036000076,0.244998132412499
"6617",180036000071,180036000369,0.238279141231864
"3269",180039000084,180039002381,0.167697600338089
"4179",180039000085,180039000087,0.133035087882226
"1699",180042000089,180042000090,0.210643572568602
"2480",180042000089,180042000091,0.0708878545123175
"3272",180042000089,180042002026,0.152593016259176
"4180",180042000090,180042000091,0.139878244576225
"6151",180042000091,180042002026,0.20996734028922
"7123",180045000093,180045000881,0.217856276758416
"1914",180060000112,180060000113,0.0724334732496179
"31101",180063000118,180063000132,0.0935093810816396
"5718",180063000119,180063002266,0.0857462986945579
"1917",180066000140,180066000141,0.159445182661474
"4181",180069000143,180069000144,0.249073653193756
"5208",180069000143,180069000145,0.215861636459727
"6152",180069000144,180069000145,0.13330958362674
"1921",180075000152,180075000153,0.191434727644337
"1922",180075000152,180075002216,0.0415621742409906
"1923",180075000153,180075002216,0.16736159968365
"10108",180084000156,180084000157,0.0677660122735067
"1925",180090000166,180090000168,0.093037494227703
"2490",180096000169,180096000171,0.0954997429691301
"5209",180096000169,180096002190,0.106866550629775
"6153",180096000169,180096002556,0.0930718259220079
"14107",180096000171,180096002190,0.197613424973399
"15110",180096000171,180096002556,0.186852883319726
"21108",180096002190,180096002556,0.0214403749020438
"1700",180102000045,180102000176,0.191305007281975
"1944",180102000178,180102001567,0.213701959724338
"3023",180102000994,180102002562,0.166349199671932
"31102",180102001567,180102001570,0.124620573612218
"15112",180120000192,180120000193,0.17111546562828
"6512",180120000196,180120002083,0.208120671567164
"1938",180123000201,180123002268,0.0128064653602774
"19391",180129000203,180129002103,0.138441225388425
"1940",180141000206,180141000207,0
"1702",180144000208,180144000209,0.240025293757909
"2491",180144000208,180144000210,0.131402609125818
"8163",180144000209,180144000210,0.118072655469514
"2729",180144001912,180144002333,0.242156091327073
"1706",180156000215,180156000216,0.0830048439764083
"2494",180156000215,180156000217,0.21600392466506
"4182",180156000216,180156000217,0.146271118266335
"5211",180156000216,180156000218,0.24102196716351
"6154",180156000217,180156000218,0.0957944263299815
"1950",180159000220,180159000221,0.200305102336788
"1795",180171000228,180171000230,0.103885717617459
"3273",180171000228,180171002244,0.146832531282541
"5213",180171000230,180171002244,0.0855734050009335
"1954",180174000232,180174000234,0
"1946",180189000246,180189000247,0.18668784640145
"1805",180192000248,180192000249,0.131536393539528
"3276",180192000249,180192000251,0.127431405907618
"4184",180204000254,180204000255,0.158338487048115
"5215",180204000254,180204002334,0.158338487048115
"6155",180204000255,180204002334,0
"1961",180213000256,180213000257,0.0923648363751006
"1962",180216000258,180216002245,0.10375605497073
"1963",180219000262,180219000263,0
"1964",180222000264,180222000265,0.216959552675246
"1965",180222000264,180222001283,0.237186669733572
"1966",180222000265,180222001283,0.0415024219886441
"1967",180243000275,180243000276,0.146116190671833
"1968",180243000275,180243000277,0.0631454760708714
"1969",180243000276,180243000277,0.121614795691391
"2497",180252000301,180252001700,0.141500204304522
"5216",180255000305,180255000307,0.245621903781078
"1972",180261000308,180261000309,0.124621996003645
"1806",180264000312,180264000313,0.231801893437114
"14108",180264000313,180264002271,0.165007531274413
"15120",180264000313,180264002463,0.0968719029365051
"31103",180264002111,180264002112,0.00532335552847086
"3618",180264002271,180264002463,0.0821539209136299
"6156",180266000320,180266000323,0.104956854580344
"19791",180270000326,180270000327,0.126093142961597
"2735",180280000335,180280000336,0.0830964025089839
"96",180285000356,180285002509,0.105674869861633
"99",180285000356,180285002532,0.161914123644603
"108",180285000361,180285002514,0.13764356141161
"117",180285002509,180285002532,0.0875448923436246
"12109",180288000363,180288000370,0.134215495566314
"3520",180288000374,180288002272,0.238190641621547
"8164",180294000384,180294000386,0.118089889213761
"9132",180294000384,180294000622,0.0510824939423557
"10109",180294000386,180294000622,0.0693831999673808
"1990",180300000073,180300000395,0.102832763838655
"1991",180300000073,180300002195,0.181198816893688
"1992",180300000395,180300002195,0.179656436612588
"1808",180303000399,180303002273,0.0345853516572034
"4187",180303000399,180303002505,0.105574658069103
"7124",180303002273,180303002505,0.0751248793669374
"10110",180306000842,180306002234,0.0295477252877325
"2538",180309000407,180309002419,0
"1998",180312000409,180312000410,0.15545122020664
"1999",180312000409,180312000658,0.0796860086051105
"2000",180312000410,180312000658,0.0772144447681549
"2001",180318000414,180318000415,0.0699729795407124
"1809",180321000417,180321000418,0.0585649655941175
"6157",180321000419,180321000420,0.114350285852158
"2539",180324000213,180324000422,0
"7211",180327000428,180327000430,0.20190224788465
"11210",180327000430,180327000447,0.241392040036492
"15314",180327000436,180327000445,0.209668835715734
"3280",180330000448,180330002309,0.247233899335232
"4188",180330000449,180330000451,0.0415024219882041
"6159",180330000451,180330002309,0.248937629404466
"2011",180333000454,180333002274,0
"512",180345000478,180345002504,0.0709243020948873
"648",180345002219,180345002464,0.0234396521526547
"2014",180357000509,180357000510,0.146143540528322
"403",180363000525,180363002174,0.236661685945853
"467",180363000529,180363000556,0.11942393575462
"776",180363000540,180363000560,0.111162324388608
"801",180363000541,180363000555,0.163771381047473
"850",180363000544,180363000548,0.166708309528103
"11591",180363000563,180363002197,0.248953522874583
"1207",180363000570,180363001541,0.249232927913084
"10111",180366002423,180366002432,0.0345853516572034
"16100",180369000583,180369000586,0.191581577402395
"7125",180370000589,180370002336,0.102928836526448
"2025",180372000592,180372000593,0
"3521",180375002409,180375002499,0.240997912743444
"2543",180378000177,180378000601,0.232158616995288
"3281",180378000600,180378000601,0.103999869794533
"2029",180384000605,180384000606,0.0587215646024438
"2030",180384000605,180384001389,0.089294521652775
"2031",180384000606,180384001389,0.0948100738295741
"8616",180387000620,180387000621,0.246531053173643
"9035",180387000620,180387000638,0.138438127445521
"10311",180387000621,180387000638,0.125786264803986
"12212",180387000625,180387002337,0.0124505000321441
"12410",180387000625,180387002513,0.168289131972673
"17219",180387002096,180387002199,0.171087621335179
"189",180387002337,180387002513,0.162545495790528
"4189",180537002239,180537000947,0.0484194923196448
"1953",180537000942,180537000995,0.192708454573598
"5217",180394000666,180394000839,0.233466496021816
"8617",180394000671,180394000672,0.139563109792811
"12111",180396000685,180396002132,0.154544121111353
"2044",180399000689,180399000690,0.226407976654591
"9135",180405000695,180405000697,0.0690927578156509
"8166",180411000709,180411000712,0.15989396604254
"2047",180414000715,180414000716,0.169063812000711
"2048",180414000715,180414002129,0.168136493381628
"2049",180414000716,180414002129,0.0586472015840539
"3284",180417000717,180417000721,0.207665289552277
"4190",180417000717,180417000722,0.156720818437751
"10112",180417000721,180417000722,0.0834046455040828
"2053",180423000723,180423000724,0
"6161",180426001653,180426002134,0.165414059367161
"2055",180447000755,180447000756,0.0959496004970815
"2056",180447000755,180447002224,0.197839732720646
"2057",180447000755,180447002225,0.144814266567561
"205810",180447000756,180447002224,0.105293261360296
"2059",180447000756,180447002225,0.0530991309394561
"2060",180447002224,180447002225,0.0530991309394561
"6163",180456000763,180456000764,0.110794137270813
"11109",180456000764,180456000767,0.207576679490474
"6165",180462000780,180462000781,0.0780852871784478
"24100",180471000785,180471000790,0.188843945675271
"8618",180477000801,180477000844,0.222936456497071
"19610",180477000804,180477002530,0.0693741436781685
"564",180477000815,180477002529,0
"11671",180477000844,180477000893,0.127818033381318
"13243",180477000856,180477002524,0.0261648785996041
"15741",180477000873,180477002541,0.145355594115771
"16081",180477000878,180477002528,0.100416761999505
"1908",180477000901,180477002238,0.11022002113135
"1920",180477000901,180477002525,0.161183408345879
"2038",180477001434,180477002523,0.00691707033100069
"20421",180477001434,180477002527,0.00691707033100069
"2082",180477001446,180477002526,0.0361832502901586
"2100",180477002238,180477002525,0.0509753287953439
"2237",180477002523,180477002527,0
"2079",180480000907,180480002353,0.133024764354251
"22108",180519000924,180519000925,0.152643798329744
"5218",180528000933,180528000934,0.068025905668515
"20821",180534000938,180534000939,0.234467121189216
"2083",180534000938,180534000940,0.0900720058671813
"2084",180534000939,180534000940,0.156949624175787
"3321",180540000966,180540000972,0.157489677519466
"3421",180540000966,180540000974,0.238958126861015
"4210",180540000968,180540000975,0.188948354967044
"5316",180545001258,180545002143,0.0103622466532565
"4191",180552000996,180552002145,0.245356579432786
"1865",180567000139,180567000150,0.236087499616968
"4824",180567001023,180567001027,0.175837483484233
"128",180567001066,180567002205,0.208921059120619
"4192",180570001036,180570001037,0.17150502805451
"5223",180570001036,180570001695,0.120758223615657
"6166",180570001037,180570001695,0.13686082391954
"3285",180588001046,180588001047,0.0505336849772815
"2097",180591001048,180591001049,0.177798524290065
"2098",180591001048,180591002147,0.0954291286229658
"20991",180591001049,180591002147,0.0827841525758532
"1874",180603001051,180603001052,0.0699598416274606
"2092",180603001054,180603001060,0.137815747953528
"31104",180603001058,180603001059,0.18466452334689
"3322",180603001058,180603002366,0.112640420310018
"3619",180603001060,180603002366,0.154607831626529
"2105",180606001067,180606001069,0.089858407196778
"2106",180606001067,180606001070,0.0215998089622431
"2107",180606001069,180606001070,0.0757743048452768
"4193",180608001073,180608001074,0.0693715936914625
"2545",180609001077,180609001079,0.107742715114386
"4194",180609001078,180609001079,0.183675417720939
"13122",180612001090,180612001091,0.249072921327008
"3287",180624001097,180624002279,0.0207512109943221
"2548",180639001113,180639001115,0.22591907875351
"4513",180639002150,180639002396,0
"2115",180648001125,180648001127,0.175047045532424
"2914",180651001131,180651001134,0.100078383033072
"1877",180657000425,180657000433,0.070884168645048
"1955",180657000433,180657001153,0.218486457495887
"4196",180660000199,180660001165,0.160765789929819
"9136",180660001162,180660001165,0.0958037984050715
"3288",180663001168,180663001626,0
"2122",180666001170,180666001171,0.110673125302171
"7129",180684000531,180684001181,0.248487383710265
"3024",180684001177,180684001180,0.0495106608796526
"1878",180690001194,180690001196,0.119530402382719
"6167",180690001198,180690002151,0.161881703738602
"2127",180702001199,180702001200,0.182880388189564
"2128",180711001204,180711001205,0.208888877068775
"2129",180711001204,180711001206,0.147891102657168
"2130",180711001205,180711001206,0.0631218840704599
"4197",180714001207,180714001211,0.134097323476612
"5226",180714001207,180714001212,0.0905802037621013
"1970",180714001211,180714001212,0.176104642156877
"2553",180723001215,180723001217,0.12461936070279
"5227",180723001216,180723001218,0.111479021271103
"5228",180726001221,180726001222,0.181682569798858
"8167",180729001226,180729001227,0.111652338642697
"20100",180732001235,180732001247,0.167644485485792
"10113",180735001257,180735001259,0.22140676397959
"9143",180744001288,180744001290,0.116636110757621
"2141",180747001293,180747001294,0
"5230",180756001298,180756001299,0.129329844232651
"3289",180765000197,180765001309,0.185303869108084
"9144",180765000197,180765002369,0.127253736485448
"2145",180768001313,180768001314,0.132469984169498
"2146",180771001319,180771001648,0.18105343300161
"2147",180780001328,180780001329,0.0728515163878522
"10117",180786000446,180786001344,0
"2639",180786000461,180786001346,0.0377025607769033
"4828",180786001337,180786001343,0.0255984131359016
"2151",180789001350,180789001351,0.185080514432728
"4198",180795001365,180795001366,0.05483986464656
"2554",180798000316,180798001369,0.0741001385399127
"15121",180801001376,180801001898,0.0659494067225034
"2155",180804001379,180804002227,0.101241326150731
"2156",180807000184,180807001384,0.215018125105637
"7130",180810001386,180810002465,0.229234535396698
"4199",180812001390,180812001391,0.138765060742852
"2557",180813001396,180813002522,0
"5231",180816001398,180816001404,0.0536991619411444
"2161",180819001406,180819002228,0.233779301329611
"5233",180822001410,180822002159,0.0964692739229269
"6168",180825000016,180825001416,0
"2164",180828001420,180828001421,0.097417022691017
"2165",180828001420,180828002356,0.243496067658474
"2166",180828001421,180828002356,0.150911136227161
"2167",180831001423,180831001424,0.117234141507817
"2168",180831001423,180831001425,0.20328736636496
"5234",180834001429,180834001430,0.0781734944846775
"2170",180846001435,180846002209,0.124615371191981
"2171",180864001438,180864001439,0.138447128449975
"1886",180876000526,180876000794,0.171699920966013
"4316",180876001148,180876001448,0.146341872466352
"9145",180876001451,180876001452,0.158798207917331
"20101",180882001456,180882001462,0.213379758867508
"2915",180882001456,180882002115,0.233967163880974
"7910",180882001462,180882002115,0.064269373004239
"9047",180882001463,180882002119,0
"6169",180885001476,180885001477,0.110243317551665
"3291",180890000889,180890001482,0.0700144172671932
"4910",180891001485,180891002324,0.00691707033188069
"51100",180891001486,180891001487,0.0884796143681356
"5235",180897001492,180897002438,0.168559757098803
"7131",180897001493,180897001495,0.182125217487028
"4200",180900001214,180900002378,0
"6170",180900001496,180900001497,0
"14109",180900002009,180900002379,0.0994212993611351
"5412",180915001518,180915002212,0.126040641082021
"2189",180918000523,180918001520,0
"21901",180930001524,180930001525,0.214429180272901
"2191",180930001524,180930001526,0.228789568549183
"2192",180930001525,180930001526,0.0207820805387785
"2193",180936001517,180936001529,0.0555820470656339
"2194",180936001517,180936002213,0.0760877736454076
"2195",180936001529,180936002213,0.131527884898934
"1899",180937001530,180937001531,0
"14112",180937001536,180937001537,0.159461538834351
"15122",180937001536,180937001538,0.146189967542331
"1971",180937001537,180937001538,0.12656672892374
"2640",180937001539,180937001540,0.0558953531588748
"4201",180942001543,180942001544,0.171214756234896
"6171",180942001544,180942001545,0.177352307640716
"1904",180948000261,180948000278,0
"18101",180948001547,180948001708,0.167383624831614
"21109",180948001707,180948001708,0.0910831832176148
"2206",180960001572,180960001573,0.219826970006163
"6172",180963001576,180963001577,0.133070062870591
"2208",180972001589,180972001590,0
"2209",180972001589,180972002054,0
"2210",180972001590,180972002054,0
"1973",180975002240,180975002471,0.152036708453796
"20102",180975002240,180975002485,0.119057591015154
"21110",180975002471,180975002485,0.199524999092214
"1905",180981000347,180981000357,0
"3294",180981000347,180981001601,0.142103626751925
"5236",180981000357,180981001601,0.142103626751925
"6174",180981001600,180981001601,0.16761358017324
"2218",180984001602,180984001603,0.201221763108798
"2219",180999001604,180999001605,0.168187212027549
"2220",180999001604,180999001606,0.178187805519046
"2221",180999001605,180999001606,0.0377674814328998
"2222",181011001622,181011001623,0.0148374484581905
"2223",181017001634,181017001635,0.086051166326178
"2224",181023001637,181023001638,0.0696399780858389
"2225",181026001640,181026001641,0
"2226",181026001640,181026001642,0.0125706827616985
"2227",181026001641,181026001642,0.0125706827616985
"32210",181029001652,181029001878,0
"4501",181029001660,181029002508,0.0562936767679466
"561",181029001667,181029001684,0.224701477493612
"4202",181036000385,181036002098,0.0496249114420711
"5238",181036000385,181036002282,0.18815129977277
"6175",181036000385,181036002283,0.204261212927129
"12112",181036001693,181036002282,0.201090755921123
"13123",181036001693,181036002283,0.227822820690171
"2750",181036002098,181036002282,0.233517084917063
"31105",181036002282,181036002283,0.0297275460519518
"3621",181036002284,181036002285,0.0914024337043013
"2239",181038001702,181038001703,0.099142390624392
"2240",181041001705,181041001706,0.141135253024526
"12113",181045001716,181045002325,0
"2242",181047000768,181047001473,0.111782146823306
"2243",181047000768,181047001722,0.0428030436174074
"2244",181047001473,181047001722,0.0693685657482947
"4203",181050001726,181050002253,0.160073726919165
"5239",181050001726,181050002542,0
"6176",181050002253,181050002542,0.160073726919165
"2248",181053001729,181053002380,0.187979253325493
"2249",181053001729,181053002482,0
"2250",181053002380,181053002482,0.187979253325493
"6177",181056001733,181056001734,0.186840629553019
"8168",181059001739,181059001740,0.170330848291227
"6178",181065000970,181065001750,0.194323842632891
"7419",181065000970,181065002543,0.230578150591582
"8415",181065001245,181065002168,0.215017889347013
"13210",181065001750,181065002543,0.18642545222224
"158",181065001753,181065002061,0.160357337220891
"18610",181065002061,181065002392,0.231844755275311
"199",181065002182,181065002452,0.118495916266424
"3295",181068001755,181068002169,0.12087906845105
"2558",181071001407,181071001759,0.119498763040029
"10118",181071001760,181071001761,0.212959985482901
"2263",181074001762,181074001763,0.0817975283641002
"2264",181077001764,181077001765,0.146110263357323
"2265",181080001766,181080001767,0.176307848190644
"2266",181080001766,181080002547,0.145358726853155
"2267",181080001767,181080002547,0.0680133624372355
"2268",181083001768,181083001769,0.117590195633172
"5242",181086001771,181086002359,0.0915006395939579
"6179",181087001777,181087001779,0.0484194923196448
"8169",181092001781,181092001784,0.00691707033100069
"10119",181095001790,181095001791,0.0867670945503176
"2273",181098001795,181098001796,0.112362872246673
"9146",181119001802,181119002300,0.0693776268372219
"1906",181122000806,181122001808,0.0686885567309042
"2567",181122000806,181122001811,0.103087397967462
"4204",181122001808,181122001811,0.171066984909322
"2569",181125001263,181125001813,0.110778774054182
"3298",181125001263,181125001814,0
"6180",181125001813,181125001814,0.110778774054182
"14116",181134001304,181134001835,0.217421923299776
"3299",181134001305,181134001920,0.146780781617453
"8170",181134001825,181134001826,0.184706662801893
"106",181134001827,181134001828,0.117707895431268
"14416",181134001831,181134001832,0.185151061326025
"2286",181140001842,181140001843,0.152267033864937
"2287",181140001842,181140001844,0.0968389846392897
"22882",181140001843,181140001844,0.249070452076424
"22895",181149001855,181149001856,0.146156604936406
"2290",181155001857,181155001858,0
"8171",181158001860,181158001863,0.170451676918459
"13125",181158001862,181158001863,0.173563560253122
"2571",181161001867,181161001869,0.0768300666688447
"2573",181170000793,181170001873,0.0708963061759171
"2295",181173001874,181173001875,0.0744537256404472
"22961",181191001879,181191002242,0.124937927885509
"6182",181197001889,181197001890,0.0980788376588802
"2298",181206001892,181206001893,0.0512396932630183
"342",181209001918,181209002344,0.245673005707071
"358",181209001923,181209001924,0.122825451253505
"6184",181215001940,181215002301,0.227768527295902
"18102",181218001945,181218002178,0.133689814232497
"24101",181218001948,181218001951,0.235413845653757
"4205",181224000028,181224001958,0.133262022946392
"2576",181236000229,181236001690,0.240431999061234
"16101",181236000229,181236002479,0.062480454303236
"4730",181236001690,181236002479,0.202527599585802
"7511",181236001961,181236002490,0.136406060815817
"11310",181236001966,181236001972,0.0637742213670826
"13311",181236001970,181236001971,0.168911340853058
"136",181236001970,181236002477,0.0126802190220286
"14117",181236001971,181236002477,0.162398722421767
"4415",181239001977,181239002454,0.220971734075607
"4514",181239001977,181239002512,0.187925372850948
"9149",181239001981,181239002512,0.185056971440782
"41100",181242002000,181242002001,0.18310317373067
"15123",181245002006,181245002007,0.00877602336427173
"3622",181272002018,181272002021,0.0871754338902592
"4211",181272002018,181272002444,0.155885372403077
"5814",181272002021,181272002022,0.215845682755214
"6314",181272002021,181272002444,0.181582720664403
"3025",181281002028,181281002122,0.112132188489555
"4913",181281002031,181281002032,0.236550964079046
"5913",181281002031,181281002122,0.24595275155966
"7213",181281002032,181281002122,0.210821850631874
"127",181281002039,181281002041,0.139258987921732
"9150",181288002052,181288002418,0.0528475321859032
"4206",181290002058,181290002059,0.234357804565258
"6185",181290002059,181290002231,0.184710447032521
"2330",181293002062,181293002063,0.0900843345541926
"2578",181305000561,181305002069,0.0756582411989886
"12114",181308000857,181308002074,0.0424804348719298
"10120",181311002079,181311002365,0.218129973149661
"2334",181320000398,181320002081,0.0418227153806435
"2335",181320000398,181320002082,0.0217912154738537
"2336",181320002081,181320002082,0.0508393871085904
"6186",181323002087,181323002089,0.100023957970394
"6187",190000601232,190000601234,0
"9151",190000601233,190000602191,0.0101435471520744
"2579",190001501485,190001501487,0
"2590",190002102002,190002102004,0
"3300",190002200632,190002202013,0.159301359092775
"2343",190002300835,190002301541,0
"2344",190002300835,190002301896,0
"2345",190002301541,190002301896,0
