line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
144830,122423,1000.0,,Fiber,Fiber,true,Fiber,25200.0,1,2781076-1,false,false,false,true,false,false,false,false,false,CT,884286,PRESTON SCHOOL DISTRICT,false,0903420,3,Fiber,0,25200.0
144847,122593,10000.0,4355,Fiber,Fiber,true,Fiber,156144.0,7,2781318-1,false,false,false,true,true,false,false,false,false,CT,884332,TORRINGTON SCHOOL DISTRICT,false,0904590,9,Fiber,0,22306.285714285714
144849,122593,1.544,4355,Cable / DSL,Fiber,true,Cable / DSL,6005.52,1,2781340-1,false,false,true,false,false,false,false,false,false,CT,884332,TORRINGTON SCHOOL DISTRICT,false,0904590,9,Fiber,0,6005.52
145326,127655,100.0,27826,Fiber,Cable / DSL,false,N/A,40176.0,4,2736034-1,false,false,false,true,true,false,false,false,false,FL,888974,ALACHUA,false,1200030,79,Fiber,13633,10044.0
145708,127294,1000.0,10369,Fiber,Fiber,true,Fiber,378000.0,21,2778322-1,false,false,false,true,true,false,false,false,false,GA,889919,FLOYD COUNTY,false,1302190,22,Fiber,6068,18000.0
145756,127294,300.0,10369,Fiber,Fiber,true,Fiber,27384.0,1,2779469-1,false,false,true,false,false,false,false,false,false,GA,889919,FLOYD COUNTY,false,1302190,22,Fiber,6068,27384.0
145903,136677,100.0,345,Fiber,Other / Uncategorized,false,N/A,32400.0,1,2734345-1,false,false,true,false,false,false,false,false,false,IL,901528,NORTHWESTERN CUSD 2,false,1730540,1,Fiber,168,32400.0
146098,130582,1000.0,6784,Fiber,Fiber,true,Fiber,126000.0,1,2726137-1,false,false,true,false,false,false,false,false,false,IN,902114,MUNCIE COMMUNITY SCHOOLS,false,1807320,17,Fiber,4932,126000.0
146099,130282,5000.0,15118,Fiber,Fiber,true,Fiber,309600.0,1,2722808-1,false,false,true,false,false,false,false,false,false,IN,902082,M S D LAWRENCE TOWNSHIP,false,1805670,1,Fiber,8911,309600.0
146120,130201,50.0,3557,Fiber,Fiber,true,Fiber,21840.0,1,2783159-1,false,false,true,false,false,false,false,false,false,IN,902084,LEBANON COMMUNITY SCHOOL CORP,false,1805790,6,Fiber,1550,21840.0
