line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,other_location_no_district,nces_cd,num_of_services,highest_connect_type,free_and_reduced,entity_type,cost_per_line
100944,137530,100.0,163,Fiber,Other / Uncategorized,true,Fiber,39745.92,1,2728356-1,false,false,true,false,false,false,false,false,false,MO,924173,COUCH R-I,false,false,2910200,1,Fiber,102,District,39745.92
100946,136891,500.0,5751,Fiber,Other / Uncategorized,false,N/A,27900.0,1,2728427-1,false,false,true,false,false,false,false,false,false,MO,924468,PATTONVILLE R-III,false,false,2923700,11,Fiber,2553,District,27900.0
100947,136896,10.0,3103,Fiber,Other / Uncategorized,false,N/A,7622.4,1,2740069-1,false,false,true,false,false,false,false,false,false,MO,924603,UNION R-XI,false,false,2930570,42,Fiber,1474,District,7622.4
100948,137508,45.0,2262,Fiber,Fiber,false,N/A,78708.0,1,2744924-1,true,false,true,false,false,false,false,false,false,MO,924354,LOGAN-ROGERSVILLE R-VIII,false,false,2919170,1,Fiber,838,District,78708.0
100956,,25.0,0,Fiber,Cable / DSL,true,Fiber,2580.0,0,2759963-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
100960,137084,100.0,661,Fiber,Fiber,true,Fiber,25200.0,1,2747412-1,false,false,true,false,false,false,false,false,false,MO,924551,SOUTH PEMISCOT CO. R-V,false,false,2928530,45,Fiber,440,District,25200.0
100961,137424,250.0,1757,Fiber,Fiber,false,N/A,31032.0,1,2747364-1,false,false,true,false,false,false,false,false,false,MO,924567,ST. JAMES R-I,false,false,2929250,3,Fiber,1024,District,31032.0
100962,,5.0,0,Cable / DSL,Fiber,true,Cable / DSL,540.0,1,2749143-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,540.0
100964,137014,1000.0,3937,Fiber,Fiber,false,N/A,134400.0,8,2747254-1,false,false,false,true,true,false,false,false,false,MO,924221,FARMINGTON R-VII,false,false,2911910,51,Fiber,1935,District,16800.0
100972,137396,100.0,1359,Fiber,Fiber,false,N/A,61176.0,4,2747822-1,false,false,false,true,true,false,false,false,false,MO,924618,WARSAW R-IX,false,false,2931070,47,Fiber,913,District,15294.0
100974,,80.0,0,Cable / DSL,Fiber,true,Cable / DSL,2040.0,1,2750778-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2040.0
100988,137519,10.0,414,Cable / DSL,Cable / DSL,true,Cable / DSL,1588.44,1,2746977-1,false,false,true,false,false,false,false,false,false,MO,924611,VERONA R-VII,false,false,2930810,41,Fiber,299,District,1588.44
100989,137512,100.0,796,Fiber,Fiber,true,Fiber,6258.24,1,2746759-1,false,false,true,false,false,false,false,false,false,MO,924557,SPARTA R-III,false,false,2928740,41,Fiber,471,District,6258.24
100992,137070,100.0,841,Fiber,Copper,true,Fiber,45264.0,2,2746798-1,false,false,true,false,false,false,false,false,false,MO,924269,HAYTI R-II,false,false,2913800,4,Fiber,624,District,22632.0
101021,136948,1000.0,1316,Fiber,Fiber,false,N/A,45720.0,1,2717973-1,false,false,false,true,false,false,false,false,false,MO,924401,MONTGOMERY CO. R-II,false,false,2921330,3,Fiber,711,District,45720.0
101022,136922,6000.0,10537,Fiber,Fiber,false,N/A,,1,2722523-2,false,false,false,true,false,false,false,false,false,MO,924384,MEHLVILLE R-IX,false,false,2920670,15,Fiber,2503,District,0
101023,136922,1000.0,10537,Fiber,Fiber,false,N/A,,13,2722523-1,false,false,false,true,true,false,false,false,false,MO,924384,MEHLVILLE R-IX,false,false,2920670,15,Fiber,2503,District,0
101024,136922,1000.0,10537,Fiber,Fiber,false,N/A,,1,2722523-3,false,false,false,true,false,false,false,false,false,MO,924384,MEHLVILLE R-IX,false,false,2920670,15,Fiber,2503,District,0
101028,136971,100.0,1206,Fiber,Fiber,false,N/A,27059.4,1,2728090-1,false,false,true,false,false,false,false,false,false,MO,924461,PALMYRA R-I,false,false,2923490,1,Fiber,420,District,27059.4
101031,,10.0,0,Cable / DSL,Fiber,true,Cable / DSL,3960.0,0,2740649-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
101035,,20.0,0,Cable / DSL,Fiber,true,Cable / DSL,839.88,1,2740797-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,839.88
101040,,0.1,0,Other / Uncategorized,Other / Uncategorized,false,N/A,726.6,5,2747833-2,false,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,145.32
101041,,10.0,0,Cable / DSL,Other / Uncategorized,false,N/A,155.16,1,2747833-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,155.16
101042,,1.5,0,Copper,Other / Uncategorized,true,Copper,2748.24,1,2749026-1,true,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2748.24
101043,,20.0,0,Cable / DSL,Fiber,true,Cable / DSL,780.0,0,2749027-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
101049,,8.0,0,Cable / DSL,Fiber,true,Cable / DSL,2039.88,1,2742490-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2039.88
101057,137271,5.0,163,Fiber,Other / Uncategorized,true,Fiber,4080.0,1,2728543-1,false,false,true,false,false,false,false,false,false,MO,924292,HUME R-VIII,false,false,2915330,1,Insufficient data,92,District,4080.0
101059,,60.0,0,Cable / DSL,Fiber,true,Cable / DSL,1104.0,1,2733339-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1104.0
101061,,100.0,0,Fiber,Other / Uncategorized,true,Fiber,21306.36,8,2734044-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2663.295
101065,16041045,150.0,295,Fiber,Fiber,true,Fiber,17085.96,1,2747549-1,false,false,true,false,false,false,false,false,false,MO,924539,NORTH SHELBY,false,false,2928140,41,Fiber,103,District,17085.96
101073,,100.0,0,Fiber,Fiber,true,Fiber,17220.0,1,2748358-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,17220.0
101074,,1.5,0,Copper,Fiber,true,Copper,10497.96,1,2750929-1,true,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,10497.96
101083,,35.0,0,Cable / DSL,Fiber,true,Cable / DSL,4620.0,0,2742071-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,0
101087,136891,250.0,5751,Fiber,Other / Uncategorized,false,N/A,19992.0,1,2728436-1,false,false,true,false,false,false,false,false,false,MO,924468,PATTONVILLE R-III,false,false,2923700,11,Fiber,2553,District,19992.0
101090,,100.0,0,Fiber,Other / Uncategorized,false,N/A,12000.0,1,2739521-1,false,false,false,true,false,false,false,false,false,MO,,,false,false,,0,unknown,0,Consortium,12000.0
101091,,60.0,0,Cable / DSL,Fiber,true,Cable / DSL,780.0,1,2739489-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,780.0
101094,137122,10000.0,1217,Fiber,Fiber,false,N/A,5744.76,3,2745265-1,false,false,false,true,false,false,false,false,false,MO,924334,LAWSON R-XIV,false,false,2918220,43,Fiber,349,District,1914.92
101095,137057,20.0,1233,Fiber,Fiber,true,Fiber,72420.0,3,2745251-1,false,false,true,false,false,false,false,false,false,MO,924144,CARUTHERSVILLE 18,false,false,2907470,3,Insufficient data,859,District,24140.0
101097,,250.0,0,Fiber,Other / Uncategorized,true,Fiber,12678.36,1,2745343-1,false,false,true,false,false,false,false,false,false,MO,,,true,false,,0,unknown,0,OtherLocation,12678.36
101101,,1.0,0,Other / Uncategorized,Fiber,true,Other / Uncategorized,251.4,1,2749147-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,251.4
101102,137396,6.0,1359,Cable / DSL,Fiber,false,N/A,1511.88,3,2747713-1,false,false,true,false,false,false,false,false,false,MO,924618,WARSAW R-IX,false,false,2931070,47,Fiber,913,District,503.96
101104,,10.0,0,Cable / DSL,Other / Uncategorized,true,Cable / DSL,1438.8,1,2749159-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1438.8
101106,,10.0,0,Cable / DSL,Other / Uncategorized,false,N/A,4127.64,5,2748460-1,false,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,825.528
101107,,0.1,0,Other / Uncategorized,Other / Uncategorized,false,N/A,273.6,6,2748460-2,false,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,45.6
101130,136948,1000.0,1316,Fiber,Fiber,false,N/A,45720.0,1,2717976-1,false,false,false,true,false,false,false,false,false,MO,924401,MONTGOMERY CO. R-II,false,false,2921330,3,Fiber,711,District,45720.0
101152,,200.0,0,Cable / DSL,Cable / DSL,true,Cable / DSL,2586.6,1,2740872-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2586.6
101163,137450,100.0,2717,Fiber,Fiber,true,Fiber,47112.0,1,2746194-1,false,false,true,false,false,false,false,false,false,MO,924100,BOLIVAR R-I,false,false,2905370,1,Insufficient data,1402,District,47112.0
101166,,50.0,0,Cable / DSL,Fiber,true,Cable / DSL,2700.0,1,2750949-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2700.0
101174,137263,1000.0,1753,Fiber,Fiber,true,Fiber,30720.0,1,2733764-1,false,false,false,true,false,false,false,false,false,MO,924166,CLINTON,false,false,2909860,41,Fiber,934,District,30720.0
101210,137242,1000.0,1321,Fiber,Fiber,false,N/A,40860.0,5,2751304-1,false,false,false,true,true,false,false,false,false,MO,924594,TRENTON R-IX,false,false,2930360,47,Fiber,656,District,8172.0
101214,137419,50.0,461,Fiber,Fiber,true,Fiber,26820.0,1,2726956-1,false,false,false,true,false,false,false,false,false,MO,924424,NEWBURG R-II,false,false,2922140,41,Fiber,286,District,26820.0
101216,136948,100.0,1316,Fiber,Fiber,false,N/A,26520.0,1,2717971-1,false,false,true,false,false,false,false,false,false,MO,924401,MONTGOMERY CO. R-II,false,false,2921330,3,Fiber,711,District,26520.0
101218,137504,100.0,931,Other / Uncategorized,Other / Uncategorized,false,N/A,27456.0,1,2725915-1,false,false,true,false,false,false,true,true,false,MO,924485,PLEASANT HOPE R-VI,false,false,2925350,2,Fiber,531,District,27456.0
101221,,1000.0,3259,Fiber,Fiber,false,N/A,9000.0,1,2747344-1,false,false,false,true,false,false,false,false,false,MO,,,false,false,,41,Fiber,1198,School,9000.0
101226,,100.0,0,Cable / DSL,Fiber,true,Cable / DSL,2700.0,1,2748985-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2700.0
101243,,100.0,0,Fiber,Fiber,true,Fiber,17940.0,1,2753222-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,17940.0
101248,,25.0,0,Cable / DSL,Fiber,true,Cable / DSL,300.0,0,2755309-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
101253,137195,20.0,309,Fiber,Fiber,true,Fiber,25176.0,1,2754352-1,false,false,true,false,false,false,false,false,false,MO,924590,TARKIO R-I,false,false,2929940,1,Fiber,129,District,25176.0
101256,,8.0,0,Cable / DSL,Fiber,true,Cable / DSL,6272.76,0,2742079-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,0
101263,,6.0,0,Other / Uncategorized,Cable / DSL,false,N/A,719.88,1,2724858-1,false,false,true,false,false,false,true,true,false,MO,,,true,true,,0,unknown,0,OtherLocation,719.88
101276,137135,1000.0,1593,Fiber,Fiber,false,N/A,69960.0,4,2726020-1,false,false,false,true,true,false,false,false,false,MO,924506,RICHMOND R-XVI,false,false,2926480,5,Fiber,734,District,17490.0
101287,,1.5,0,Copper,Fiber,true,Copper,1020.0,1,2750053-1,true,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1020.0
101295,137522,100.0,339,Fiber,Other / Uncategorized,true,Fiber,44400.0,1,2758003-1,false,false,true,false,false,false,false,false,false,MO,924624,WEAUBLEAU R-III,false,false,2931460,41,Fiber,226,District,44400.0
101296,,1.5,0,Copper,Other / Uncategorized,true,Copper,2358.84,2,2758622-1,true,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1179.42
101297,,1.5,0,Copper,Fiber,true,Copper,1380.0,1,2760712-1,true,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1380.0
101300,137053,100.0,732,Fiber,Fiber,false,N/A,19876.8,1,2726507-1,false,false,true,false,false,false,false,false,false,MO,924097,BLOOMFIELD R-XIV,false,false,2905250,1,Fiber,397,District,19876.8
101307,136892,1000.0,2167,Fiber,Other / Uncategorized,false,N/A,55212.0,1,2745016-1,false,false,true,false,false,false,false,false,false,MO,924564,ST. CLAIR R-XIII,false,false,2929100,1,Fiber,1180,District,55212.0
101319,,6.0,172,Cable / DSL,Fiber,true,Cable / DSL,2099.88,1,2748801-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,Consortium,2099.88
101336,137157,15.0,473,Fiber,Other / Uncategorized,true,Fiber,15924.0,1,2754089-1,false,false,true,false,false,false,false,false,false,MO,924070,ALBANY R-III,false,false,2902970,1,Fiber,239,District,15924.0
101341,137220,1.5,86,Copper,Other / Uncategorized,true,Copper,8772.0,1,2755267-1,true,false,true,false,false,false,false,false,false,MO,924301,NORTH DAVIESS R-III,false,false,2915630,1,Copper,56,District,8772.0
101342,,100.0,0,Fiber,Other / Uncategorized,false,N/A,22932.48,1,2758820-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,22932.48
101345,,100.0,0,Fiber,Other / Uncategorized,true,Fiber,20149.68,1,2741262-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,20149.68
101357,,50.0,626,Cable / DSL,Fiber,true,Cable / DSL,4370.04,1,2746915-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,4370.04
101360,,1.0,0,Other / Uncategorized,Fiber,false,N/A,622.32,1,2749290-1,false,false,true,false,false,true,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,622.32
101366,,50.0,0,Cable / DSL,Fiber,true,Cable / DSL,1560.0,2,2758623-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,780.0
101370,,1000.0,1522,Fiber,Fiber,true,Fiber,109656.0,1,2733976-1,false,false,true,false,false,false,false,false,false,MO,,,true,false,,41,Fiber,497,OtherLocation,109656.0
101371,73817,20.0,350,Fiber,Fiber,false,N/A,9180.0,1,2726938-1,false,false,true,false,false,false,false,false,false,MO,924230,SPRING BLUFF R-XV,false,false,2912450,1,Fiber,64,School,9180.0
101373,137424,250.0,1757,Fiber,Fiber,false,N/A,9600.0,1,2728302-1,false,false,false,true,false,false,false,false,false,MO,924567,ST. JAMES R-I,false,false,2929250,3,Fiber,1024,District,9600.0
101376,,100.0,0,Fiber,Other / Uncategorized,false,N/A,14484.0,1,2724763-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,14484.0
101378,137504,100.0,931,Fiber,Fiber,false,N/A,21000.0,1,2725906-1,false,false,false,false,false,false,false,false,true,MO,924485,PLEASANT HOPE R-VI,false,false,2925350,2,Fiber,531,District,21000.0
101381,137070,6.0,841,Cable / DSL,Fiber,true,Cable / DSL,1019.88,2,2746796-1,false,false,true,false,false,false,false,false,false,MO,924269,HAYTI R-II,false,false,2913800,4,Fiber,624,District,509.94
101400,137424,3.0,1757,Other / Uncategorized,Other / Uncategorized,false,N/A,600.0,1,2728030-1,true,false,true,false,false,false,true,true,false,MO,924567,ST. JAMES R-I,false,false,2929250,3,Fiber,1024,District,600.0
101401,137093,10.0,195,Fiber,Other / Uncategorized,true,Fiber,15600.0,1,2733745-1,false,false,true,false,false,false,false,false,false,MO,924511,RIPLEY CO. R-IV,false,false,2926580,1,Fiber,-9,District,15600.0
101402,136922,500.0,10537,Fiber,Other / Uncategorized,false,N/A,39636.0,1,2723204-1,false,false,true,false,false,false,false,false,false,MO,924384,MEHLVILLE R-IX,false,false,2920670,15,Fiber,2503,District,39636.0
101411,137132,1000.0,3773,Fiber,Fiber,true,Fiber,55200.0,2,2751882-1,false,false,false,true,false,false,false,false,false,MO,924480,PLATTE CO. R-III,false,false,2925230,42,Fiber,944,District,27600.0
101426,137216,100.0,159,Fiber,Copper,true,Fiber,13103.04,1,2746855-1,false,false,true,false,false,false,false,false,false,MO,924256,HALE R-I,false,false,2913500,42,Fiber,80,District,13103.04
101428,,60.0,141,Cable / DSL,Fiber,true,Cable / DSL,1775.88,1,2746975-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,1775.88
101430,137096,10.0,788,Fiber,Other / Uncategorized,false,N/A,8879.88,50,2752299-2,false,false,false,true,true,false,false,false,false,MO,924254,GREENVILLE R-II,false,false,2913380,1050,Fiber,502,District,177.5976
101431,137096,100.0,788,Fiber,Other / Uncategorized,false,N/A,50911.2,500,2752299-1,false,false,true,false,false,false,false,false,false,MO,924254,GREENVILLE R-II,false,false,2913380,1050,Fiber,502,District,101.8224
101434,,100.0,0,Cable / DSL,Fiber,true,Cable / DSL,840.0,1,2758587-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,840.0
101435,,100.0,0,Fiber,Other / Uncategorized,true,Fiber,28500.0,1,2757940-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,28500.0
101450,,3.0,0,Fiber,Copper,false,N/A,38928.0,3,2739478-1,true,false,false,true,false,false,false,false,false,MO,,,false,false,,0,unknown,0,Consortium,12976.0
101452,,100.0,0,Cable / DSL,Fiber,true,Cable / DSL,2400.0,1,2740655-1,false,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2400.0
101454,137135,50.0,1593,Fiber,Fiber,false,N/A,36000.0,1,2726024-1,false,false,true,false,false,false,false,false,false,MO,924506,RICHMOND R-XVI,false,false,2926480,5,Fiber,734,District,36000.0
101460,137096,100.0,788,Other / Uncategorized,Other / Uncategorized,false,N/A,59791.08,500,2752068-1,false,false,false,false,false,false,false,false,false,MO,924254,GREENVILLE R-II,false,false,2913380,1050,Fiber,502,District,119.58216
101465,137172,100.0,335,Fiber,Other / Uncategorized,true,Fiber,31716.0,1,2754648-1,false,false,true,false,false,false,false,false,false,MO,924649,WORTH CO. R-III,false,false,2932300,41,Fiber,174,District,31716.0
101466,137211,6.0,43,Cable / DSL,Cable / DSL,true,Cable / DSL,899.88,1,2758071-1,false,false,true,false,false,false,false,false,false,MO,924174,COWGILL R-VI,false,false,2910230,1,Cable / DSL,15,District,899.88
101467,,100.0,460,Cable / DSL,Other / Uncategorized,true,Cable / DSL,22800.0,2,2757995-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,11400.0
101477,,50.0,0,Cable / DSL,Fiber,true,Cable / DSL,1715.88,1,2741428-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1715.88
101487,,60.0,0,Cable / DSL,Fiber,true,Cable / DSL,449.4,0,2740642-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
101489,137196,10.0,138,Other / Uncategorized,Other / Uncategorized,false,N/A,6803.88,1,2723004-1,false,false,true,false,false,false,false,false,false,MO,924604,UNION STAR R-II,false,false,2930600,1,Insufficient data,67,District,6803.88
101490,137402,100.0,546,Fiber,Other / Uncategorized,false,N/A,31284.0,1,2726205-1,false,false,true,false,false,false,false,false,false,MO,924178,CROCKER R-II,false,false,2910350,1,Fiber,284,District,31284.0
101496,,20.0,0,Cable / DSL,Fiber,true,Cable / DSL,2603.76,0,2760783-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,0
101504,,6.0,0,Cable / DSL,Other / Uncategorized,true,Cable / DSL,7808.88,1,2741181-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,7808.88
101505,,250.0,0,Fiber,Other / Uncategorized,true,Fiber,12678.36,1,2741712-1,false,false,true,false,false,false,false,false,false,MO,,,true,false,,0,unknown,0,OtherLocation,12678.36
101515,136952,100.0,6294,Fiber,Other / Uncategorized,false,N/A,11808.0,1,2766188-1,false,false,false,true,false,false,false,false,false,MO,924599,TROY R-III,false,false,2930450,46,Fiber,2665,District,11808.0
101520,137228,0.528,193,Other / Uncategorized,Other / Uncategorized,false,N/A,263.88,4,2731835-1,false,false,true,false,false,false,false,false,false,MO,924441,NORTHWESTERN R-I,false,false,2922920,5,Fiber,69,District,65.97
101522,,15.0,0,Cable / DSL,Fiber,true,Cable / DSL,1500.0,1,2735263-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1500.0
101528,137336,10000.0,17719,Fiber,Fiber,true,Fiber,39600.0,1,2736930-1,false,false,false,true,false,false,false,false,false,MO,924065,COLUMBIA 93,false,false,2901000,68,Fiber,6543,District,39600.0
101532,137298,1000.0,791,Fiber,Fiber,false,N/A,624.0,1,2743096-1,false,false,false,true,false,false,false,false,false,MO,924527,SARCOXIE R-II,false,false,2927540,41,Fiber,485,District,624.0
101536,137293,1.0,1420,Cable / DSL,Cable / DSL,false,N/A,1139.52,1,2761323-1,false,false,true,false,false,false,false,false,false,MO,924598,EAST NEWTON CO. R-VI,false,false,2930420,41,Fiber,913,District,1139.52
101556,,0.0,0,Other / Uncategorized,Fiber,false,N/A,4200.0,10,2743060-1,false,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,420.0
101568,,100.0,0,Cable / DSL,Fiber,false,N/A,960.0,1,2761645-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,960.0
101570,,100.0,966,Fiber,Fiber,true,Fiber,6000.0,1,2762768-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,6000.0
101616,,80.0,0,Fiber,Fiber,true,Fiber,1779.0,1,2736404-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,1779.0
101632,,50.0,0,Fiber,Other / Uncategorized,true,Fiber,27025.44,2,2731206-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,13512.72
101634,,200.0,375,Fiber,Fiber,true,Fiber,2460.0,1,2720287-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,2460.0
101636,,20.0,0,Fiber,Fiber,true,Fiber,30647.28,1,2735589-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,30647.28
101638,,30.0,0,Cable / DSL,Fiber,true,Cable / DSL,879.0,1,2742941-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,879.0
101639,136920,1000.0,3147,Fiber,Fiber,true,Fiber,54600.0,7,2743813-1,false,false,false,true,true,false,false,false,false,MO,924605,UNIVERSITY CITY,false,false,2930660,22,Fiber,2011,District,7800.0
101646,137025,1000.0,1885,Fiber,Other / Uncategorized,false,N/A,95999.88,2,2764533-1,false,false,true,false,false,false,false,false,false,MO,924570,STE. GENEVIEVE CO. R-II,false,false,2929370,4,Fiber,911,District,47999.94
101649,137307,100.0,4308,Fiber,Fiber,true,Fiber,11719.92,1,2718829-1,false,false,false,true,false,false,false,false,false,MO,924134,CAMDENTON R-III,false,false,2906990,44,Fiber,2256,District,11719.92
101653,137097,150.0,436,Fiber,Other / Uncategorized,true,Fiber,37620.0,1,2729094-1,false,false,true,false,false,false,false,false,false,MO,924412,NAYLOR R-II,false,false,2921720,1,Fiber,257,District,37620.0
101655,,50.0,0,Fiber,Fiber,true,Fiber,12000.0,1,2722096-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,12000.0
101662,,20.0,0,Cable / DSL,Fiber,true,Cable / DSL,863.88,1,2735647-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,863.88
101663,,1.5,0,Copper,Fiber,false,N/A,5934.0,1,2736071-1,true,false,false,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,5934.0
101669,137307,6.0,4308,Cable / DSL,Fiber,true,Cable / DSL,900.0,1,2718834-1,false,false,true,false,false,false,false,false,false,MO,924134,CAMDENTON R-III,false,false,2906990,44,Fiber,2256,District,900.0
101674,,50.0,0,Fiber,Fiber,true,Fiber,14000.0,1,2722101-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,14000.0
101679,,4.0,0,Other / Uncategorized,Other / Uncategorized,false,N/A,600.0,1,2731853-1,false,false,true,false,false,true,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,600.0
101683,,50.0,0,Cable / DSL,Fiber,true,Cable / DSL,2148.0,1,2736388-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,2148.0
101728,136966,1.5,1003,Copper,Other / Uncategorized,true,Copper,780.0,1,2725044-1,true,false,true,false,false,false,false,false,false,MO,924309,CLARK CO. R-I,false,false,2916380,45,Fiber,481,District,780.0
101734,137052,50.0,565,Cable / DSL,Cable / DSL,false,N/A,8279.4,1,2721641-1,false,false,true,false,false,false,false,false,false,MO,924092,BERNIE R-XIII,false,false,2904950,1,Cable / DSL,321,District,8279.4
101742,137169,15.0,149,Fiber,Fiber,true,Fiber,18900.0,1,2737707-1,false,false,true,false,false,false,false,false,false,MO,924218,FAIRFAX R-III,false,false,2911760,1,Fiber,62,District,18900.0
101840,,7.0,0,Cable / DSL,Fiber,true,Cable / DSL,1895.88,1,2735435-1,false,false,true,false,false,false,false,false,false,MO,,,false,false,,0,unknown,0,School,1895.88
101842,137183,100.0,271,Fiber,Fiber,true,Fiber,12480.0,1,2737697-1,false,false,true,false,false,false,false,false,false,MO,924450,SOUTH HOLT CO. R-I,false,false,2923190,1,Fiber,98,District,12480.0
101845,137431,100.0,969,Fiber,Cable / DSL,true,Fiber,43800.0,1,2763112-1,false,false,true,false,false,false,false,false,false,MO,924571,STEELVILLE R-III,false,false,2929430,1,Fiber,614,District,43800.0
101849,137307,100.0,4308,Fiber,Fiber,true,Fiber,13704.0,2,2718808-1,false,false,false,true,false,false,false,false,false,MO,924134,CAMDENTON R-III,false,false,2906990,44,Fiber,2256,District,6852.0
101851,136966,45.0,1003,Copper,Copper,true,Copper,9600.0,4,2725058-1,true,false,false,true,true,false,false,false,false,MO,924309,CLARK CO. R-I,false,false,2916380,45,Fiber,481,District,2400.0
101855,,20.0,0,Cable / DSL,Fiber,true,Cable / DSL,844.56,1,2731195-1,false,false,true,false,false,false,false,false,false,MO,,,true,true,,0,unknown,0,OtherLocation,844.56
101856,137241,1.5,181,Copper,Copper,true,Copper,539.4,1,2734944-1,true,false,true,false,false,false,false,false,false,MO,924592,TINA-AVALON R-II,false,false,2930300,41,Fiber,75,District,539.4
