line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
119889,141762,500.0,254,Fiber,Fiber,false,N/A,18890.52,1,2720137-1,false,false,false,true,false,false,false,false,false,TX,969804,NUECES CANYON CISD,false,4833240,29,Fiber,164,18890.52
119891,140768,0.0,464,Other / Uncategorized,Other / Uncategorized,false,N/A,6117.96,17,2729304-1,false,false,false,false,false,true,false,false,false,TX,969424,GRAPELAND ISD,false,4821630,49,Insufficient data,296,359.88
119892,141716,5.0,2851,Cable / DSL,Fiber,true,Cable / DSL,4656.96,1,2728813-1,false,false,true,false,false,false,false,false,false,TX,969626,LIBERTY HILL ISD,false,4827420,32,Fiber,808,4656.96
119894,140986,1.5,2168,Copper,Fiber,false,N/A,3406.8,1,2729023-1,true,false,false,false,false,false,false,false,false,TX,970156,VERNON ISD,false,4844110,30,Fiber,1579,3406.8
119897,140028,10.0,373,Fiber,Other / Uncategorized,true,Fiber,4000.0,1,2729942-1,false,true,true,false,false,false,false,false,false,TX,970105,TEXHOMA ISD,false,4842540,27,Fiber,145,4000.0
119899,141161,50.0,579,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,26125.72,1,2731162-1,false,false,false,false,false,false,false,false,true,TX,969401,GOLDTHWAITE ISD,false,4821000,1,,254,26125.72
119900,141471,3.0,1291,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,2400.0,1,2732537-1,true,true,false,false,false,false,false,false,false,TX,969219,COTULLA ISD,false,4815400,178,Fiber,1061,2400.0
119915,140657,100.0,1161,Fiber,Other / Uncategorized,false,N/A,35340.0,1,2720603-1,false,false,true,false,false,false,false,false,false,TX,969919,REDWATER ISD,false,4836750,35,Fiber,450,35340.0
119917,141370,100.0,5029,Fiber,Fiber,false,N/A,22331.52,9,2720934-1,false,false,true,false,false,false,false,false,false,TX,969772,NEDERLAND ISD,false,4832280,44,Fiber,2072,2481.28
119922,,15.0,,Cable / DSL,Fiber,true,Cable / DSL,1799.4,1,2736242-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1799.4
119923,141978,1000.0,356,Fiber,Other / Uncategorized,true,Fiber,91884.0,1,2735769-1,false,false,true,false,false,false,false,false,false,TX,970202,WHITEFACE CISD,false,4845570,127,Fiber,179,91884.0
119925,140589,50.0,585,Fixed Wireless,Fixed Wireless,false,N/A,48000.0,1,2736776-1,false,false,true,false,false,true,false,false,false,TX,969488,HONEY GROVE ISD,false,4823460,1,Fixed Wireless,375,48000.0
119926,141872,50.0,593,Fiber,Other / Uncategorized,false,N/A,3699.96,1,2738790-1,false,true,true,false,false,false,false,false,false,TX,970073,STRATFORD ISD,false,4841670,25,Fiber,353,3699.96
119943,,100.0,,Cable / DSL,Cable / DSL,true,Cable / DSL,2822.64,2,2744473-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1411.32
119945,,1.5,,Copper,Copper,true,Copper,10770.96,7,2743704-1,true,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1538.7085714285715
119963,141589,1000.0,1662,Fiber,Fiber,true,Fiber,10736.04,1,2756462-1,false,false,false,true,false,false,false,false,false,TX,969689,MATHIS ISD,false,4829400,2,Fiber,1346,10736.04
119966,140944,1.5,1518,Copper,Fiber,true,Copper,4560.0,1,2760954-1,true,false,false,true,false,false,false,false,false,TX,969859,PILOT POINT ISD,false,4834920,27,Fiber,799,4560.0
119967,140944,3.0,1518,Cable / DSL,Fiber,true,Cable / DSL,900.0,1,2760958-1,true,false,true,false,false,false,false,false,false,TX,969859,PILOT POINT ISD,false,4834920,27,Fiber,799,900.0
119968,141536,45.0,826,Copper,Other / Uncategorized,true,Copper,113280.0,2,2761238-1,true,false,false,false,false,false,false,false,true,TX,970072,STOCKDALE ISD,false,4841610,26,Copper,437,56640.0
119974,140705,100.0,2520,Other / Uncategorized,Fiber,false,N/A,20544.0,1,2762298-1,false,false,true,false,false,false,true,true,false,TX,969861,PITTSBURG ISD,false,4835010,40,Fiber,1987,20544.0
119976,141010,10.0,623,Fiber,Fiber,false,N/A,2427.0,1,2765218-1,false,false,true,false,false,false,false,false,false,TX,969256,DE LEON ISD,false,4816440,38,Fiber,352,2427.0
119984,,50.0,,Other / Uncategorized,Cable / DSL,true,Other / Uncategorized,1459.68,1,2719592-1,false,false,true,false,false,false,true,true,false,TX,,,true,,,,0,1459.68
119989,141156,10.0,123,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,13900.56,1,2729870-1,false,false,false,false,false,false,false,false,false,TX,969164,CHEROKEE ISD,false,4813740,25,Insufficient data,68,13900.56
119990,142071,100.0,232,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,35715.0,1,2730746-1,false,true,true,false,false,false,true,true,false,TX,969409,GRADY ISD,false,4821300,36,Fiber,63,35715.0
119993,141850,30.0,201,Fiber,Other / Uncategorized,true,Fiber,65040.0,1,2731737-1,false,true,true,false,false,false,false,false,false,TX,969701,MCLEAN ISD,false,4829880,25,Fiber,93,65040.0
119995,140819,500.0,6478,Fiber,Fiber,false,N/A,49548.0,1,2732167-1,false,false,true,false,false,false,false,false,false,TX,969764,NACOGDOCHES ISD,false,4832090,13,Fiber,5108,49548.0
119997,141848,40.0,173,Fiber,Other / Uncategorized,true,Fiber,4000.0,1,2732580-1,false,true,true,false,false,false,false,false,false,TX,969614,LEFORS ISD,false,4827090,25,Fiber,105,4000.0
120001,140953,50.0,698,Fiber,Fiber,true,Fiber,3000.0,1,2721051-1,false,false,true,false,false,false,false,false,false,TX,970145,VALLEY VIEW ISD,false,4843860,1,Fiber,323,3000.0
120002,,10.0,,Cable / DSL,Cable / DSL,true,Cable / DSL,1367.28,1,2721523-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1367.28
120004,,1000.0,0,Fiber,Fiber,true,Fiber,365700.0,5,2734089-1,false,false,false,false,false,false,false,false,true,TX,,,false,,,,0,73140.0
120005,,300.0,0,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,19399.92,12,2734091-1,false,false,false,false,false,false,true,false,false,TX,,,false,,,,0,1616.66
120006,,100.0,0,Other / Uncategorized,Fiber,true,Other / Uncategorized,50760.0,2,2734095-3,false,false,false,false,false,false,false,false,false,TX,,,false,,,,0,25380.0
120007,,1000.0,0,Fiber,Fiber,true,Fiber,45480.0,2,2734095-2,false,false,false,false,false,false,false,false,true,TX,,,false,,,,0,22740.0
120008,,300.0,0,Fiber,Fiber,true,Fiber,56340.0,2,2734095-4,false,false,false,false,false,false,false,false,false,TX,,,false,,,,0,28170.0
120009,,1000.0,0,Fiber,Fiber,true,Fiber,56340.0,1,2734095-1,false,false,false,false,false,false,false,false,true,TX,,,false,,,,0,56340.0
120013,142068,100.0,532,Other / Uncategorized,Other / Uncategorized,false,N/A,76008.0,1,2736284-1,false,true,true,false,false,false,true,true,false,TX,969519,IRAAN-SHEFFIELD ISD,false,4824330,37,Fiber,225,76008.0
120014,140569,100.0,368,Fiber,Fiber,false,N/A,28740.0,1,2735629-1,false,false,true,false,false,false,false,false,false,TX,969131,CAMPBELL ISD,false,4812660,3,Fiber,222,28740.0
120017,141406,90.0,1823,Other / Uncategorized,Copper,true,Other / Uncategorized,39408.0,1,2738511-1,true,false,true,false,false,false,true,true,false,TX,969125,CALDWELL ISD,false,4812460,9,Fiber,992,39408.0
120018,140642,50.0,386,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,16207.3,41,2738295-1,false,false,false,false,false,true,false,false,false,TX,969015,AVERY ISD,false,4809060,79,Fixed Wireless,193,395.3
120020,141032,35.0,509,Fixed Wireless,Fixed Wireless,false,N/A,28200.0,1,2743079-1,false,false,true,false,false,true,false,false,false,TX,969998,SANTO ISD,false,4839390,1,Fixed Wireless,224,28200.0
120021,141115,150.0,1361,Fiber,Fiber,true,Fiber,43200.0,1,2743102-1,false,false,true,false,false,false,false,false,false,TX,969699,MCGREGOR ISD,false,4829820,5,Fiber,1020,43200.0
120025,141582,100.0,2288,Other / Uncategorized,Fiber,true,Other / Uncategorized,26400.0,1,2743145-1,false,false,true,false,false,false,true,true,false,TX,969514,INGLESIDE ISD,false,4824180,8,Fiber,1161,26400.0
120026,140765,100.0,439,Fiber,Copper,false,N/A,36600.0,1,2756382-1,false,true,true,false,false,false,false,false,false,TX,970035,SLOCUM ISD,false,4840500,24,Fiber,198,36600.0
120028,141776,30.0,323,Fiber,Fiber,true,Fiber,9737.88,1,2756837-1,false,false,true,false,false,false,false,false,false,TX,969572,KNIPPA ISD,false,4825800,1,Fiber,117,9737.88
120047,140944,100.0,1518,Fiber,Fiber,true,Fiber,20400.0,1,2760970-1,false,false,true,false,false,false,false,false,false,TX,969859,PILOT POINT ISD,false,4834920,27,Fiber,799,20400.0
120049,140705,1000.0,2520,Fiber,Fiber,false,N/A,21420.0,3,2762247-1,false,false,false,true,false,false,false,false,false,TX,969861,PITTSBURG ISD,false,4835010,40,Fiber,1987,7140.0
120051,,1000.0,,Fiber,Fiber,false,N/A,60195.0,1,2720276-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,60195.0
120053,,75.0,,Cable / DSL,Fiber,true,Cable / DSL,2812.32,1,2719379-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,2812.32
120054,141156,10.0,123,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,6000.0,1,2729871-1,false,false,true,false,false,false,true,true,false,TX,969164,CHEROKEE ISD,false,4813740,25,Insufficient data,68,6000.0
120055,141834,50.0,427,Fiber,Other / Uncategorized,true,Fiber,4000.0,1,2729893-1,false,true,true,false,false,false,false,false,false,TX,969432,GRUVER ISD,false,4821930,25,Fiber,238,4000.0
120056,,1.5,153,Copper,Copper,false,N/A,4303.68,2,2728799-1,true,false,false,false,false,false,false,false,false,TX,,,false,,,,0,2151.84
120067,140475,1000.0,5505,Fiber,Fiber,true,Fiber,62400.0,1,2729227-1,false,false,true,false,false,false,false,false,false,TX,969899,PROSPER ISD,false,4836000,9,Fiber,641,62400.0
120069,141716,50.0,2851,Fiber,Fiber,true,Fiber,36000.0,1,2728835-1,false,true,true,false,false,false,false,false,false,TX,969626,LIBERTY HILL ISD,false,4827420,32,Fiber,808,36000.0
120070,141440,1.5,713,Copper,Copper,true,Copper,6845.04,1,2725244-1,true,true,true,false,false,false,false,false,false,TX,969378,GANADO ISD,false,4820310,2,Fiber,372,6845.04
120071,141086,30.0,276,Fiber,Fiber,true,Fiber,14376.0,1,2725312-1,false,false,true,false,false,false,false,false,false,TX,968964,ABBOTT ISD,false,4807380,1,Fiber,75,14376.0
120077,141813,100.0,972,Fiber,Other / Uncategorized,false,N/A,98640.0,1,2731781-1,false,true,true,false,false,false,false,false,false,TX,969132,CANADIAN ISD,false,4812700,29,Fiber,416,98640.0
120078,141883,30.0,466,Fiber,Other / Uncategorized,true,Fiber,4000.0,1,2732013-1,false,true,true,false,false,false,false,false,false,TX,970198,WHEELER ISD,false,4845420,25,Fiber,203,4000.0
120080,141085,500.0,1380,Fiber,Fiber,true,Fiber,45288.0,1,2731634-1,false,false,true,false,false,false,false,false,false,TX,970128,TROY ISD,false,4843260,2,Fiber,646,45288.0
120088,141691,50.0,951,Fiber,Fiber,false,N/A,40260.0,1,2721171-1,false,true,true,false,false,false,false,false,false,TX,969054,BLANCO ISD,false,4810320,27,Fiber,499,40260.0
120092,141898,2.0,106,Cable / DSL,Fiber,true,Cable / DSL,1678.2,1,2736013-1,false,false,true,false,false,false,false,false,false,TX,969841,PATTON SPRINGS ISD,false,4834380,2,Fiber,88,1678.2
120093,141898,1.5,106,Copper,Copper,true,Copper,10498.08,2,2736031-1,true,false,true,false,false,false,false,false,false,TX,969841,PATTON SPRINGS ISD,false,4834380,2,Fiber,88,5249.04
120098,141451,50.0,4256,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,30000.0,1,2736990-1,false,false,true,false,false,false,true,true,false,TX,969126,CALHOUN COUNTY ISD,false,4812480,4,Fiber,2674,30000.0
120112,141771,1.5,337,Copper,Other / Uncategorized,true,Copper,10200.0,1,2738945-1,true,true,true,false,false,false,false,false,false,TX,969244,D'HANIS ISD,false,4816140,25,Fiber,175,10200.0
120156,,40.0,433,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,13583.04,0,2743220-1,false,true,true,false,false,false,true,true,false,TX,,,false,,,,0,0
120165,,100.0,,Fiber,Fiber,true,Fiber,19500.0,2,2757795-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,9750.0
120167,141488,500.0,1738,Fiber,Fiber,false,N/A,35745.0,1,2764446-1,false,false,true,false,false,false,false,false,false,TX,969663,LYTLE ISD,false,4828650,28,Fiber,1210,35745.0
120170,,12.0,,Fiber,Fiber,true,Fiber,888.72,1,2764723-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,888.72
120172,140566,100.0,712,Fiber,Fiber,true,Fiber,28740.0,1,2760873-1,false,false,true,false,false,false,false,false,false,TX,970088,RIVERCREST ISD,false,4842120,1,Fiber,413,28740.0
120173,141097,18.75,324,Other / Uncategorized,Fiber,false,N/A,18011.52,1,2719912-1,false,false,true,false,false,false,true,true,false,TX,969209,COOLIDGE ISD,false,4815120,1,Insufficient data,269,18011.52
120174,,20.0,,Fiber,Other / Uncategorized,true,Fiber,54399.96,1,2729882-1,false,true,true,false,false,false,false,false,false,TX,,,false,,,,0,54399.96
120177,141838,6.4,241,Fiber,Other / Uncategorized,true,Fiber,7800.0,1,2729899-1,false,false,true,false,false,false,false,false,false,TX,969447,HAPPY ISD,false,4822350,26,Fiber,109,7800.0
120181,140937,20.0,112,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,8400.0,1,2729542-1,false,true,true,false,false,false,true,true,false,TX,969739,MONTAGUE ISD,false,4831200,25,Fixed Wireless,41,8400.0
120183,141314,300.0,4676,Fiber,Fiber,true,Fiber,37200.0,1,2729326-1,false,false,true,false,false,false,false,false,false,TX,969994,SANTA FE ISD,false,4839270,1,Fiber,1691,37200.0
120186,141716,1000.0,2851,Fiber,Fiber,true,Fiber,50285.64,5,2728823-1,false,false,false,true,true,false,false,false,false,TX,969626,LIBERTY HILL ISD,false,4827420,32,Fiber,808,10057.128
120188,141716,1.5,2851,Cable / DSL,Fiber,true,Cable / DSL,650.76,1,2728837-1,true,false,true,false,false,false,false,false,false,TX,969626,LIBERTY HILL ISD,false,4827420,32,Fiber,808,650.76
120189,140746,100.0,1124,Fiber,Fiber,false,N/A,21785.88,1,2725338-1,false,false,false,false,false,false,false,false,false,TX,970127,TROUP ISD,false,4843230,4,Fiber,603,21785.88
120192,140865,100.0,905,Fiber,Fiber,true,Fiber,50820.0,4,2730687-1,false,false,false,true,true,false,false,false,false,TX,969548,KEENE ISD,false,4825230,5,Fiber,715,12705.0
120197,141811,100.0,1399,Fiber,Fiber,false,N/A,9600.0,1,2731823-1,false,false,false,true,false,false,false,false,false,TX,969882,BUSHLAND ISD,false,4835570,3,Fiber,284,9600.0
120198,140819,10000.0,6478,Fiber,Fiber,false,N/A,82674.96,12,2732200-1,false,false,false,true,true,false,false,false,false,TX,969764,NACOGDOCHES ISD,false,4832090,13,Fiber,5108,6889.58
120207,142046,100.0,1882,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,62112.0,1,2735003-1,false,true,true,false,false,false,true,true,false,TX,969427,GREENWOOD ISD,false,4821750,37,Fiber,627,62112.0
120215,,500.0,498,Fiber,Copper,false,N/A,35004.0,2,2721303-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,17502.0
120217,,2.0,,Cable / DSL,Fiber,true,Cable / DSL,1010.76,1,2720795-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1010.76
120220,142068,1000.0,532,Fiber,Fiber,false,N/A,73200.0,1,2735607-1,false,false,false,true,false,false,false,false,false,TX,969519,IRAAN-SHEFFIELD ISD,false,4824330,37,Fiber,225,73200.0
120221,141726,20.0,216,Fiber,Fiber,false,N/A,17400.0,1,2735523-1,false,true,true,false,false,false,false,false,false,TX,969698,MCDADE ISD,false,4829760,24,Fiber,154,17400.0
120236,140671,100.0,1003,Fiber,Fiber,false,N/A,19683.36,3,2738559-1,false,false,false,true,false,false,false,false,false,TX,969322,ELYSIAN FIELDS ISD,false,4818480,4,Fiber,455,6561.12
120240,,100.0,,Cable / DSL,Fiber,true,Cable / DSL,2233.56,1,2743984-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,2233.56
120246,140709,100.0,865,Fiber,Fiber,false,N/A,10269.36,1,2755651-1,false,false,false,false,false,false,false,false,true,TX,970169,WASKOM ISD,false,4844670,4,Fiber,515,10269.36
120247,141193,300.0,887,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,81504.0,1,2755671-1,false,true,true,false,false,false,true,true,false,TX,969916,REAGAN COUNTY ISD,false,4836570,38,Fiber,422,81504.0
120257,,1.5,,Cable / DSL,Fiber,true,Cable / DSL,626.16,1,2763791-1,true,false,true,false,false,false,false,false,false,TX,,,true,,,,0,626.16
120367,141317,1.5,1209,Copper,Other / Uncategorized,true,Copper,6500.0,1,2729347-1,true,true,true,false,false,false,false,false,false,TX,968986,ANAHUAC ISD,false,4808190,3,Fiber,663,6500.0
120379,141873,30.0,528,Fiber,Other / Uncategorized,true,Fiber,4000.0,1,2729922-1,false,true,true,false,false,false,false,false,false,TX,970081,SUNRAY ISD,false,4841910,26,Fiber,200,4000.0
120380,141161,50.0,579,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,30000.0,1,2731163-1,false,false,true,false,false,false,true,true,false,TX,969401,GOLDTHWAITE ISD,false,4821000,1,,254,30000.0
120382,,1000.0,,Fiber,Fiber,false,N/A,27000.0,1,2731378-1,false,false,false,true,false,false,false,false,false,TX,,,true,,,,0,27000.0
120397,141271,100.0,45783,Other / Uncategorized,Fiber,false,N/A,4188.0,1,2731936-1,false,false,false,false,false,false,false,false,false,TX,968977,ALIEF ISD,false,4807830,2,Fiber,37393,4188.0
120398,141821,5.0,1758,Other / Uncategorized,Other / Uncategorized,false,N/A,15399.96,1,2734525-1,false,true,true,false,false,false,false,false,false,TX,969246,DALHART ISD,false,4816200,5,Fiber,1075,15399.96
120400,141370,100.0,5029,Fiber,Fiber,false,N/A,70668.0,9,2720957-1,false,false,true,false,false,false,false,false,false,TX,969772,NEDERLAND ISD,false,4832280,44,Fiber,2072,7852.0
120406,,1000.0,0,Fiber,Fiber,true,Fiber,193200.0,7,2734122-1,false,false,false,false,false,false,false,false,true,TX,,,false,,,,0,27600.0
120407,141898,20.0,106,Fiber,Fiber,true,Fiber,69686.88,7,2735986-1,false,false,true,false,false,false,false,false,false,TX,969841,PATTON SPRINGS ISD,false,4834380,2,Fiber,88,9955.26857142857
120409,142068,100.0,532,Fiber,Fiber,false,N/A,72290.88,1,2736131-1,false,false,false,true,false,false,false,false,false,TX,969519,IRAAN-SHEFFIELD ISD,false,4824330,37,Fiber,225,72290.88
120411,141406,45.0,1823,Copper,Fiber,true,Copper,43152.24,1,2738494-1,true,false,false,false,false,false,false,false,true,TX,969125,CALDWELL ISD,false,4812460,9,Fiber,992,43152.24
120412,16046728,50.0,495,Fiber,Fiber,true,Fiber,22707.48,1,2738879-1,false,true,true,false,false,false,false,false,false,TX,969049,BIG SANDY ISD,false,4810170,4,Fiber,259,22707.48
120413,140598,1000.0,5548,Fiber,Fiber,true,Fiber,153708.0,1,2738532-1,false,false,true,false,false,false,false,false,false,TX,969755,MOUNT PLEASANT ISD,false,4831760,1,Fiber,4686,153708.0
120425,141958,1.5,818,Copper,Cable / DSL,true,Copper,6000.0,1,2744209-1,true,false,false,false,false,false,false,false,false,TX,969877,POST ISD,false,4835490,113,Fiber,517,6000.0
120438,,25.0,,Cable / DSL,Fiber,true,Cable / DSL,2459.4,2,2757792-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1229.7
120442,,45.0,,Fiber,Fiber,false,N/A,31800.0,1,2762032-1,true,false,true,false,false,false,false,false,false,TX,,,false,,,,0,31800.0
120445,141690,350.0,9302,Other / Uncategorized,Fiber,false,N/A,63672.0,1,2761975-1,false,false,true,false,false,false,true,true,false,TX,969029,BASTROP ISD,false,4809570,14,Fiber,6310,63672.0
125426,141268,750.0,6550,Fiber,Fiber,true,Fiber,67500.0,1,2745467-1,false,false,true,false,false,false,false,false,false,TX,970211,WILLIS ISD,false,4845900,2,Fiber,4027,67500.0
125543,140881,100.0,1003,Fixed Wireless,Fixed Wireless,true,Fixed Wireless,11520.0,1,2741012-1,false,false,true,false,false,true,false,false,false,TX,969090,BROCK ISD,false,4811460,48,Fiber,152,11520.0
125544,,10.0,,Cable / DSL,Cable / DSL,true,Cable / DSL,1223.28,1,2749199-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1223.28
125685,,20.0,,Cable / DSL,Fiber,true,Cable / DSL,4541.28,1,2750422-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,4541.28
125800,141268,5.0,6550,Other / Uncategorized,Fiber,true,Other / Uncategorized,10256.4,1,2745589-1,false,true,true,false,false,false,false,false,false,TX,970211,WILLIS ISD,false,4845900,2,Fiber,4027,10256.4
125963,,8.0,,Cable / DSL,Fiber,true,Cable / DSL,1794.24,1,2748780-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,1794.24
125964,,2.0,,Cable / DSL,Fiber,true,Cable / DSL,2964.0,1,2748789-1,false,false,true,false,false,false,false,false,false,TX,,,true,,,,0,2964.0
126069,141087,25.0,287,Fiber,Fiber,true,Fiber,29400.0,1,2745781-1,false,false,true,false,false,false,false,false,false,TX,968997,AQUILLA ISD,false,4808520,1,Fiber,150,29400.0
126110,,100.0,253,Fiber,Fiber,true,Fiber,49256.04,1,2728371-1,false,false,true,false,false,false,false,false,false,TX,,,false,,,,0,49256.04
126275,140717,1000.0,3348,Fiber,Fiber,true,Fiber,70800.0,1,2758652-1,false,false,true,false,false,false,false,false,false,TX,969007,ATHENS ISD,false,4808870,159,Fiber,2368,70800.0
126276,140717,5.0,3348,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,70578.0,150,2758655-1,false,false,true,false,false,true,false,false,false,TX,969007,ATHENS ISD,false,4808870,159,Fiber,2368,470.52
126303,142107,100.0,98,Fiber,Other / Uncategorized,false,N/A,4999.92,1,2766847-1,false,true,true,false,false,false,false,false,false,TX,970098,TERLINGUA CSD,false,4842390,36,Fiber,76,4999.92
126312,140841,1000.0,65001,Fiber,Fiber,true,Fiber,147732.0,4,2761647-1,false,false,true,false,false,false,false,false,false,TX,969005,ARLINGTON ISD,false,4808700,28,Fiber,44381,36933.0
126313,140841,1000.0,65001,Fiber,Fiber,true,Fiber,96081.0,2,2761674-1,false,false,true,false,false,false,false,false,false,TX,969005,ARLINGTON ISD,false,4808700,28,Fiber,44381,48040.5
126314,140717,100.0,3348,Fiber,Fiber,true,Fiber,52800.0,8,2758651-1,false,false,false,true,true,false,false,false,false,TX,969007,ATHENS ISD,false,4808870,159,Fiber,2368,6600.0
126315,141997,6.0,71,Other / Uncategorized,Other / Uncategorized,false,N/A,8400.0,1,2764392-1,false,true,true,false,false,false,true,true,false,TX,969047,BENJAMIN ISD,false,4809980,25,Fiber,58,8400.0
126318,140841,1000.0,65001,Fiber,Fiber,true,Fiber,301560.0,85,2761725-1,false,false,false,true,true,false,false,false,false,TX,969005,ARLINGTON ISD,false,4808700,28,Fiber,44381,3547.764705882353
126319,141460,100.0,2447,Fiber,Fiber,false,N/A,9408.0,4,2766537-1,false,false,false,true,true,false,false,false,false,TX,969024,BANDERA ISD,false,4809360,7,Fiber,1221,2352.0
126320,141500,100.0,637,Fiber,Other / Uncategorized,false,N/A,36515.04,1,2731890-1,false,true,true,false,false,false,false,false,false,TX,970110,THREE RIVERS ISD,false,4842690,24,Fiber,294,36515.04
126321,141508,500.0,3823,Fiber,Fiber,true,Fiber,78000.0,1,2735646-1,false,false,true,false,false,false,false,false,false,TX,969349,FLORESVILLE ISD,false,4819350,2,Fiber,2040,78000.0
126343,140777,5.0,210,Fiber,Fiber,true,Fiber,9279.6,1,2761906-1,false,true,true,false,false,false,false,false,false,TX,969807,OAKWOOD ISD,false,4833340,25,Insufficient data,176,9279.6
126345,141930,20.0,1843,Fiber,Fiber,true,Fiber,7198.8,2,2765974-1,false,false,false,true,false,false,false,false,false,TX,969099,BROWNFIELD ISD,false,4811610,111,Fiber,1318,3599.4
126356,140777,20.0,210,Other / Uncategorized,Fiber,true,Other / Uncategorized,36320.28,1,2761951-1,false,true,true,false,false,false,true,true,false,TX,969807,OAKWOOD ISD,false,4833340,25,Insufficient data,176,36320.28
126359,140987,50.0,476,Fiber,Fiber,false,N/A,32400.0,1,2761512-1,false,false,true,false,false,false,false,false,false,TX,970214,WINDTHORST ISD,false,4846080,24,Fiber,206,32400.0
126360,,100.0,179,Other / Uncategorized,Copper,false,N/A,18000.0,1,2761998-1,false,true,true,false,false,false,true,true,false,TX,,,false,,,,0,18000.0
126361,141400,5.0,729,Other / Uncategorized,Fiber,true,Other / Uncategorized,9279.6,1,2762014-1,false,true,true,false,false,false,false,false,false,TX,968988,ANDERSON-SHIRO CISD,false,4808230,25,Fiber,335,9279.6
126363,141930,80.0,1843,Other / Uncategorized,Other / Uncategorized,true,Other / Uncategorized,72000.0,1,2738718-1,false,true,true,false,false,false,true,true,false,TX,969099,BROWNFIELD ISD,false,4811610,111,Fiber,1318,72000.0
126372,141787,50.0,213,Fixed Wireless,Fiber,true,Fixed Wireless,34320.0,1,2767118-1,false,true,true,false,false,true,false,false,false,TX,969344,FAYETTEVILLE ISD,false,4819140,27,Fixed Wireless,63,34320.0
126376,141508,1000.0,3823,Fiber,Fiber,true,Fiber,14400.0,1,2735638-1,false,false,true,false,false,false,false,false,false,TX,969349,FLORESVILLE ISD,false,4819350,2,Fiber,2040,14400.0
126377,142107,100.0,98,Other / Uncategorized,Other / Uncategorized,false,N/A,33567.96,1,2766815-1,false,true,true,false,false,false,true,true,false,TX,970098,TERLINGUA CSD,false,4842390,36,Fiber,76,33567.96
126378,141787,4000.0,213,Fixed Wireless,Other / Uncategorized,true,Fixed Wireless,1464.0,3,2767130-1,false,false,true,false,false,true,false,false,false,TX,969344,FAYETTEVILLE ISD,false,4819140,27,Fixed Wireless,63,488.0
126385,141048,5.0,184,Fiber,Fiber,true,Fiber,9279.6,1,2762066-1,false,true,true,false,false,false,false,false,false,TX,969107,BUCKHOLTS ISD,false,4811850,25,Insufficient data,141,9279.6
126386,140872,30.0,794,Other / Uncategorized,Fixed Wireless,true,Other / Uncategorized,13200.0,1,2762134-1,false,false,true,false,false,false,false,false,false,TX,969731,MILLSAP ISD,false,4830870,3,Fiber,355,13200.0
126389,140872,1.5,794,Copper,Fiber,true,Copper,2280.0,1,2766005-1,true,false,false,true,false,false,false,false,false,TX,969731,MILLSAP ISD,false,4830870,3,Fiber,355,2280.0
126402,140777,3.0,210,Cable / DSL,Fiber,true,Cable / DSL,599.88,1,2762301-1,true,false,true,false,false,false,false,false,false,TX,969807,OAKWOOD ISD,false,4833340,25,Insufficient data,176,599.88
126403,140777,12.0,210,Other / Uncategorized,Fiber,true,Other / Uncategorized,659.88,1,2762301-2,false,false,true,false,false,false,false,false,false,TX,969807,OAKWOOD ISD,false,4833340,25,Insufficient data,176,659.88
